,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
6423,J. Hoogma,21,190,81,Netherlands,69,Left,3,2,Medium/Medium,LCB,64.0,29.0,51.0,56.0,69.0,71.0,Leadership,28,23,58,69,30,45,37,33,71,70,62,65,63,68,60,47,54,67,76,24,68,71,32,34,35,63,67,72,69,48+2,48+2,48+2,48+2,49+2,49+2,49+2,48+2,51+2,51+2,51+2,52+2,58+2,58+2,58+2,52+2,62+2,68+2,68+2,68+2,62+2,64+2,68+2,68+2,68+2,64+2
6426,B. Augustyn,31,191,85,Poland,69,Right,3,2,Medium/High,LCB,48.0,42.0,47.0,52.0,66.0,74.0,,36,35,69,59,46,45,41,31,53,57,47,48,67,68,38,61,82,54,84,40,71,64,31,40,51,65,66,68,65,51+2,51+2,51+2,46+2,48+2,48+2,48+2,46+2,48+2,48+2,48+2,47+2,52+2,52+2,52+2,47+2,57+2,62+2,62+2,62+2,57+2,59+2,67+2,67+2,67+2,59+2
6427,J. Une Larsson,25,180,74,Sweden,69,Right,3,2,Medium/High,LCB,67.0,44.0,52.0,48.0,68.0,74.0,,51,41,67,59,35,38,39,35,55,52,65,68,63,64,78,51,90,71,71,54,82,66,30,44,32,60,69,70,65,50+2,50+2,50+2,49+2,48+2,48+2,48+2,49+2,49+2,49+2,49+2,51+2,53+2,53+2,53+2,51+2,62+2,63+2,63+2,63+2,62+2,64+2,68+2,68+2,68+2,64+2
6428,J. Shackell,35,193,83,England,69,Left,3,2,Medium/Medium,LCB,42.0,39.0,53.0,56.0,69.0,73.0,Avoids Using Weaker Foot,42,39,70,63,33,53,42,53,58,60,42,42,56,67,50,57,72,60,82,27,66,70,25,45,42,72,71,66,65,50+2,50+2,50+2,48+2,48+2,48+2,48+2,48+2,50+2,50+2,50+2,50+2,55+2,55+2,55+2,50+2,59+2,64+2,64+2,64+2,59+2,60+2,68+2,68+2,68+2,60+2
6429,D. Rosero Valencia,25,183,83,Colombia,69,Right,2,2,Medium/High,RCB,64.0,38.0,48.0,51.0,69.0,77.0,,52,33,73,53,42,50,44,37,49,44,55,71,63,63,60,48,91,86,80,36,54,71,43,40,49,55,65,70,66,50+2,50+2,50+2,49+2,48+2,48+2,48+2,49+2,47+2,47+2,47+2,51+2,52+2,52+2,52+2,51+2,63+2,61+2,61+2,61+2,63+2,64+2,67+2,67+2,67+2,64+2
6430,V. Alvarado,26,181,77,United States,69,Right,3,2,Medium/High,LCB,60.0,41.0,57.0,50.0,69.0,72.0,Avoids Using Weaker Foot,56,33,68,63,49,44,54,29,59,51,52,66,62,65,56,56,74,66,77,48,64,66,23,52,34,56,68,72,69,49+2,49+2,49+2,49+2,48+2,48+2,48+2,49+2,50+2,50+2,50+2,51+2,55+2,55+2,55+2,51+2,62+2,64+2,64+2,64+2,62+2,64+2,68+2,68+2,68+2,64+2
6433,L. Guldan,36,183,82,Slovakia,69,Right,3,2,Low/High,RCB,31.0,31.0,56.0,52.0,67.0,75.0,Giant Throw-in,56,20,69,64,17,45,34,40,59,59,32,31,56,70,58,39,78,69,80,42,68,67,58,47,31,59,67,66,66,48+2,48+2,48+2,48+2,48+2,48+2,48+2,48+2,51+2,51+2,51+2,51+2,58+2,58+2,58+2,51+2,60+2,64+2,64+2,64+2,60+2,61+2,67+2,67+2,67+2,61+2
6435,Jo Sung Jin,28,188,77,Korea Republic,69,Right,3,2,Low/High,LCB,69.0,25.0,50.0,53.0,69.0,73.0,,48,19,70,55,21,50,28,25,50,53,69,69,64,60,53,37,72,73,77,22,65,70,42,54,36,63,67,71,66,47+2,47+2,47+2,49+2,48+2,48+2,48+2,49+2,49+2,49+2,49+2,52+2,53+2,53+2,53+2,52+2,62+2,62+2,62+2,62+2,62+2,64+2,67+2,67+2,67+2,64+2
6438,P. Banggaard,25,196,84,Denmark,69,Right,3,2,Medium/Medium,LCB,59.0,38.0,50.0,44.0,69.0,75.0,,39,36,68,63,36,35,35,37,58,60,56,61,33,59,47,45,53,72,81,37,70,69,33,41,32,61,70,69,67,49+2,49+2,49+2,46+2,47+2,47+2,47+2,46+2,48+2,48+2,48+2,49+2,54+2,54+2,54+2,49+2,61+2,65+2,65+2,65+2,61+2,63+2,68+2,68+2,68+2,63+2
6439,Yohan Tavares,31,188,82,Portugal,69,Right,3,2,Medium/Medium,LCB,54.0,39.0,52.0,52.0,68.0,73.0,Injury Prone,48,33,68,63,43,49,51,49,55,55,45,62,47,68,50,47,61,72,76,40,72,69,29,33,55,69,66,69,70,49+2,49+2,49+2,48+2,47+2,47+2,47+2,48+2,48+2,48+2,48+2,50+2,53+2,53+2,53+2,50+2,62+2,64+2,64+2,64+2,62+2,64+2,68+2,68+2,68+2,64+2
6440,I. Cristea,24,184,77,Romania,69,Right,3,2,Medium/High,RCB,58.0,36.0,41.0,53.0,69.0,73.0,,29,31,67,55,24,48,20,21,45,56,66,52,63,57,65,55,86,72,73,29,73,69,38,38,34,68,66,71,70,49+2,49+2,49+2,46+2,47+2,47+2,47+2,46+2,47+2,47+2,47+2,48+2,51+2,51+2,51+2,48+2,59+2,61+2,61+2,61+2,59+2,61+2,67+2,67+2,67+2,61+2
6441,L. Lindsay,23,190,89,Scotland,69,Left,3,2,Medium/High,LCB,55.0,34.0,49.0,49.0,68.0,77.0,Long Passer (CPU AI Only),35,30,70,59,31,47,39,31,56,53,51,58,42,62,52,47,78,73,81,29,71,66,33,48,40,59,68,69,69,48+2,48+2,48+2,46+2,47+2,47+2,47+2,46+2,48+2,48+2,48+2,49+2,54+2,54+2,54+2,49+2,59+2,63+2,63+2,63+2,59+2,61+2,68+2,68+2,68+2,61+2
6443,D. Schmidt,32,187,78,Germany,69,Right,3,2,Medium/High,RCB,63.0,32.0,51.0,50.0,68.0,78.0,"Injury Prone, Avoids Using Weaker Foot, Leadership",46,24,62,57,31,46,45,35,56,53,59,67,57,50,62,50,80,65,82,29,83,65,41,49,35,59,68,69,73,47+2,47+2,47+2,47+2,47+2,47+2,47+2,47+2,48+2,48+2,48+2,50+2,52+2,52+2,52+2,50+2,60+2,62+2,62+2,62+2,60+2,62+2,68+2,68+2,68+2,62+2
6446,T. Iwanami,25,186,72,Japan,69,Right,3,2,Medium/Low,RCB,69.0,24.0,53.0,46.0,66.0,72.0,Leadership,24,15,74,68,27,30,25,28,68,63,72,66,64,65,52,44,79,69,74,20,68,66,28,60,31,52,62,68,66,46+2,46+2,46+2,45+2,47+2,47+2,47+2,45+2,51+2,51+2,51+2,50+2,57+2,57+2,57+2,50+2,59+2,66+2,66+2,66+2,59+2,62+2,67+2,67+2,67+2,62+2
6447,N. Dams,29,184,77,Germany,69,Right,4,2,Medium/Medium,LCB,62.0,29.0,52.0,53.0,68.0,72.0,,41,22,62,60,13,46,44,48,56,56,63,61,66,65,63,55,85,68,74,21,69,70,28,49,42,59,66,69,68,46+2,46+2,46+2,47+2,47+2,47+2,47+2,47+2,49+2,49+2,49+2,50+2,54+2,54+2,54+2,50+2,61+2,64+2,64+2,64+2,61+2,63+2,67+2,67+2,67+2,63+2
6450,R. González,28,182,79,Argentina,69,Right,3,2,Medium/Medium,LCB,49.0,37.0,45.0,51.0,68.0,76.0,,32,34,71,61,24,42,22,32,51,62,48,50,57,59,52,49,72,69,81,36,75,58,32,35,40,62,72,71,62,49+2,49+2,49+2,45+2,46+2,46+2,46+2,45+2,47+2,47+2,47+2,47+2,52+2,52+2,52+2,47+2,57+2,62+2,62+2,62+2,57+2,59+2,67+2,67+2,67+2,59+2
6452,S. Caulker,27,191,77,England,69,Right,2,2,Medium/High,LCB,67.0,30.0,53.0,51.0,68.0,71.0,Long Passer (CPU AI Only),45,28,73,62,17,40,59,25,65,63,61,71,65,60,55,42,70,57,81,23,62,65,25,43,50,75,68,68,69,47+2,47+2,47+2,48+2,46+2,46+2,46+2,48+2,49+2,49+2,49+2,51+2,54+2,54+2,54+2,51+2,61+2,63+2,63+2,63+2,61+2,63+2,68+2,68+2,68+2,63+2
6453,S. Hagen,33,185,80,Norway,69,Right,3,2,Medium/High,LCB,44.0,35.0,52.0,43.0,69.0,71.0,"Diver, Avoids Using Weaker Foot, Leadership, Giant Throw-in",40,31,67,64,16,31,30,23,63,59,46,42,35,71,47,45,71,66,77,40,61,71,34,46,36,68,69,69,68,47+2,47+2,47+2,44+2,46+2,46+2,46+2,44+2,48+2,48+2,48+2,48+2,56+2,56+2,56+2,48+2,60+2,65+2,65+2,65+2,60+2,62+2,68+2,68+2,68+2,62+2
6458,J. Glad,22,185,72,United States,69,Right,2,2,Medium/High,LCB,71.0,27.0,50.0,49.0,68.0,74.0,,27,25,63,69,29,41,23,21,63,56,71,71,50,64,65,34,74,74,74,25,72,72,21,42,38,63,67,68,64,45+2,45+2,45+2,46+2,46+2,46+2,46+2,46+2,49+2,49+2,49+2,50+2,55+2,55+2,55+2,50+2,61+2,66+2,66+2,66+2,61+2,63+2,67+2,67+2,67+2,63+2
6460,A. Vukoti?,23,201,95,Serbia,69,Left,3,2,Medium/Medium,LCB,31.0,40.0,49.0,44.0,69.0,76.0,Leadership,27,38,72,63,36,37,31,32,65,57,30,31,40,63,30,55,31,62,93,33,63,74,33,45,34,67,68,67,64,49+2,49+2,49+2,42+2,45+2,45+2,45+2,42+2,47+2,47+2,47+2,45+2,55+2,55+2,55+2,45+2,55+2,65+2,65+2,65+2,55+2,58+2,67+2,67+2,67+2,58+2
6462,M. Beevers,29,193,80,England,69,Left,2,2,Medium/High,LCB,50.0,41.0,43.0,42.0,67.0,79.0,"Leadership, Long Passer (CPU AI Only)",31,43,75,52,38,33,21,57,38,55,49,50,37,62,34,53,70,76,85,27,71,68,26,45,45,61,63,67,69,49+2,49+2,49+2,42+2,45+2,45+2,45+2,42+2,44+2,44+2,44+2,45+2,49+2,49+2,49+2,45+2,57+2,60+2,60+2,60+2,57+2,60+2,67+2,67+2,67+2,60+2
6464,Carlos Gutiérrez,27,192,82,Spain,69,Right,3,2,Medium/Medium,LCB,46.0,38.0,48.0,44.0,69.0,75.0,Long Passer (CPU AI Only),35,31,70,63,40,32,43,38,55,62,42,50,33,66,47,48,35,63,88,42,65,67,31,33,44,54,70,69,68,48+2,48+2,48+2,43+2,45+2,45+2,45+2,43+2,46+2,46+2,46+2,46+2,53+2,53+2,53+2,46+2,58+2,64+2,64+2,64+2,58+2,61+2,68+2,68+2,68+2,61+2
6466,S. Mockenhaupt,27,187,84,Germany,69,Right,2,2,Medium/Medium,RCB,73.0,28.0,43.0,49.0,68.0,76.0,,38,19,67,58,27,44,26,28,44,51,69,76,58,67,60,49,86,68,81,22,69,65,34,31,50,64,68,71,64,47+2,47+2,47+2,46+2,45+2,45+2,45+2,46+2,45+2,45+2,45+2,49+2,49+2,49+2,49+2,49+2,60+2,61+2,61+2,61+2,60+2,63+2,68+2,68+2,68+2,63+2
6468,A. Kuluši?,33,189,78,Croatia,69,Right,2,2,Medium/High,LCB,56.0,35.0,56.0,43.0,67.0,71.0,,53,39,74,66,37,32,25,54,64,55,44,66,48,68,55,38,69,65,77,26,65,70,21,46,44,54,60,70,68,47+2,47+2,47+2,46+2,45+2,45+2,45+2,46+2,47+2,47+2,47+2,50+2,54+2,54+2,54+2,50+2,61+2,64+2,64+2,64+2,61+2,64+2,68+2,68+2,68+2,64+2
6470,M. Silva,30,185,82,Uruguay,69,Right,3,2,Medium/Medium,RCB,37.0,35.0,50.0,51.0,66.0,78.0,"Injury Prone, Long Passer (CPU AI Only)",32,22,71,61,34,48,49,46,58,54,36,37,60,61,42,61,81,60,86,35,78,68,30,43,49,55,65,65,60,47+2,47+2,47+2,43+2,45+2,45+2,45+2,43+2,47+2,47+2,47+2,45+2,53+2,53+2,53+2,45+2,55+2,62+2,62+2,62+2,55+2,56+2,67+2,67+2,67+2,56+2
6472,E. Segura,22,175,70,Colombia,69,Right,3,2,Medium/High,LCB,62.0,30.0,44.0,50.0,69.0,73.0,,23,31,63,63,25,41,23,30,56,56,58,66,61,64,60,36,78,71,76,22,69,67,26,32,30,63,71,72,66,46+2,46+2,46+2,44+2,45+2,45+2,45+2,44+2,46+2,46+2,46+2,47+2,52+2,52+2,52+2,47+2,59+2,64+2,64+2,64+2,59+2,62+2,68+2,68+2,68+2,62+2
6473,Z. Touré,29,183,79,Senegal,69,Right,3,2,Medium/Medium,LCB,70.0,24.0,45.0,45.0,67.0,78.0,Diver,30,14,73,53,13,32,25,42,58,58,67,73,59,65,58,44,90,78,80,19,72,65,44,44,39,60,68,69,60,46+2,46+2,46+2,44+2,45+2,45+2,45+2,44+2,46+2,46+2,46+2,49+2,52+2,52+2,52+2,49+2,59+2,63+2,63+2,63+2,59+2,62+2,68+2,68+2,68+2,62+2
6475,H. Hermannsson,24,190,81,Iceland,69,Right,3,2,Medium/Medium,RCB,50.0,24.0,50.0,55.0,67.0,75.0,,31,19,68,63,25,51,25,22,61,59,55,46,58,62,55,35,81,67,78,21,74,65,23,51,31,64,66,68,66,43+2,43+2,43+2,45+2,45+2,45+2,45+2,45+2,49+2,49+2,49+2,49+2,55+2,55+2,55+2,49+2,58+2,64+2,64+2,64+2,58+2,60+2,67+2,67+2,67+2,60+2
6476,L. Owona,28,189,89,Cameroon,69,Right,3,2,Low/High,RCB,49.0,47.0,54.0,42.0,68.0,74.0,,57,45,68,67,39,22,47,40,61,63,50,48,69,60,45,55,73,71,78,52,70,67,20,29,45,55,66,73,65,49+2,49+2,49+2,46+2,44+2,44+2,44+2,46+2,46+2,46+2,46+2,48+2,53+2,53+2,53+2,48+2,61+2,65+2,65+2,65+2,61+2,63+2,68+2,68+2,68+2,63+2
6477,A. Avlonitis,29,190,81,Greece,69,Right,3,2,Medium/High,RCB,55.0,39.0,46.0,45.0,70.0,75.0,Injury Prone,33,27,66,55,36,42,40,45,59,45,58,52,50,58,45,60,74,71,80,44,69,71,31,35,59,64,69,70,70,47+2,47+2,47+2,43+2,44+2,44+2,44+2,43+2,44+2,44+2,44+2,45+2,50+2,50+2,50+2,45+2,58+2,62+2,62+2,62+2,58+2,61+2,67+2,67+2,67+2,61+2
6479,S. Fortès,27,192,85,Cape Verde,69,Right,2,2,Low/Medium,RCB,42.0,41.0,54.0,43.0,69.0,77.0,,51,41,73,65,24,30,24,25,56,56,42,42,56,58,47,34,54,73,86,56,65,64,23,51,36,59,68,73,68,46+2,46+2,46+2,45+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,47+2,55+2,55+2,55+2,47+2,60+2,64+2,64+2,64+2,60+2,62+2,68+2,68+2,68+2,62+2
6483,N. Brighenti,29,178,75,Italy,69,Right,3,2,Medium/Medium,RCB,64.0,33.0,45.0,54.0,69.0,71.0,,49,24,72,55,24,48,37,32,52,53,68,61,73,65,70,47,82,66,73,39,70,67,19,25,48,62,69,69,69,46+2,46+2,46+2,46+2,44+2,44+2,44+2,46+2,45+2,45+2,45+2,48+2,49+2,49+2,49+2,48+2,61+2,61+2,61+2,61+2,61+2,63+2,68+2,68+2,68+2,63+2
6484,J. Laporte,25,185,82,France,69,Right,3,2,Medium/Medium,RCB,59.0,27.0,43.0,49.0,68.0,79.0,,26,19,71,61,33,43,28,25,53,55,60,59,48,62,54,41,82,81,80,27,71,66,29,29,39,59,67,70,65,45+2,45+2,45+2,43+2,44+2,44+2,44+2,43+2,45+2,45+2,45+2,47+2,51+2,51+2,51+2,47+2,59+2,63+2,63+2,63+2,59+2,61+2,68+2,68+2,68+2,61+2
6485,T. Rogne,29,185,86,Norway,69,Right,3,2,Low/Medium,RCB,48.0,27.0,51.0,47.0,68.0,73.0,"Power Free-Kick, Leadership",40,15,71,61,28,39,35,25,62,54,42,52,56,67,47,43,74,61,82,31,65,72,34,46,42,65,61,71,66,44+2,44+2,44+2,43+2,44+2,44+2,44+2,43+2,47+2,47+2,47+2,47+2,54+2,54+2,54+2,47+2,58+2,64+2,64+2,64+2,58+2,61+2,68+2,68+2,68+2,61+2
6486,L. Acevedo,27,197,97,Argentina,69,Right,3,2,Low/Medium,RCB,44.0,38.0,43.0,37.0,67.0,82.0,,31,40,70,58,31,25,36,31,37,57,34,52,32,62,30,46,45,70,90,27,84,68,32,37,39,55,65,67,63,48+2,48+2,48+2,40+2,43+2,43+2,43+2,40+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,56+2,61+2,61+2,61+2,56+2,59+2,68+2,68+2,68+2,59+2
6487,M. Curado,24,187,80,Argentina,69,Right,2,2,Medium/Medium,LCB,57.0,36.0,41.0,39.0,67.0,74.0,,29,27,72,56,36,29,33,28,41,49,55,59,39,71,49,61,74,63,81,28,71,65,31,32,47,61,67,68,62,48+2,48+2,48+2,41+2,43+2,43+2,43+2,41+2,42+2,42+2,42+2,43+2,47+2,47+2,47+2,43+2,56+2,60+2,60+2,60+2,56+2,59+2,67+2,67+2,67+2,59+2
6489,J. Mattheij,26,191,84,Netherlands,69,Right,3,2,Low/High,LCB,35.0,38.0,46.0,45.0,69.0,77.0,,36,32,77,52,33,38,36,34,58,54,36,34,47,62,48,52,81,72,83,40,68,67,30,40,36,64,72,67,65,47+2,47+2,47+2,41+2,43+2,43+2,43+2,41+2,44+2,44+2,44+2,44+2,51+2,51+2,51+2,44+2,56+2,62+2,62+2,62+2,56+2,58+2,68+2,68+2,68+2,58+2
6491,M. Fernández,30,181,79,Uruguay,69,Right,3,2,Medium/Medium,CB,56.0,27.0,45.0,44.0,71.0,69.0,,30,20,75,59,29,37,30,32,56,48,58,55,51,66,62,40,71,62,77,25,58,71,39,32,37,58,71,71,65,46+2,46+2,46+2,42+2,43+2,43+2,43+2,42+2,44+2,44+2,44+2,45+2,50+2,50+2,50+2,45+2,58+2,62+2,62+2,62+2,58+2,61+2,68+2,68+2,68+2,61+2
6495,M. Sollbauer,29,187,86,Austria,69,Right,3,2,Medium/High,RCB,41.0,28.0,45.0,48.0,68.0,77.0,Avoids Using Weaker Foot,44,24,70,58,19,48,25,13,53,45,36,45,57,63,35,32,81,73,81,33,70,65,48,29,22,72,66,73,67,45+2,45+2,45+2,44+2,43+2,43+2,43+2,44+2,45+2,45+2,45+2,47+2,51+2,51+2,51+2,47+2,58+2,61+2,61+2,61+2,58+2,60+2,67+2,67+2,67+2,60+2
6497,Messias,24,192,88,Brazil,69,Right,2,2,Medium/Medium,RCB,59.0,32.0,38.0,40.0,69.0,76.0,,34,25,72,47,34,33,27,21,41,48,60,59,34,65,42,54,69,61,84,20,77,65,37,31,47,54,73,67,64,47+2,47+2,47+2,41+2,42+2,42+2,42+2,41+2,40+2,40+2,40+2,43+2,45+2,45+2,45+2,43+2,56+2,59+2,59+2,59+2,56+2,59+2,68+2,68+2,68+2,59+2
6498,S. Gonther,32,186,86,Germany,69,Right,4,2,Medium/Medium,RCB,51.0,33.0,45.0,41.0,69.0,68.0,Power Free-Kick,40,28,72,51,14,30,32,28,45,47,53,50,57,62,58,54,82,42,79,29,70,68,30,46,30,69,71,69,65,45+2,45+2,45+2,41+2,42+2,42+2,42+2,41+2,43+2,43+2,43+2,42+2,47+2,47+2,47+2,42+2,54+2,59+2,59+2,59+2,54+2,58+2,68+2,68+2,68+2,58+2
6499,N. Ueda,24,186,77,Japan,69,Right,2,2,Medium/Medium,RCB,55.0,30.0,44.0,44.0,70.0,70.0,,32,24,72,61,22,31,25,22,52,56,52,57,59,61,52,53,70,78,70,21,61,64,28,29,30,60,69,75,70,45+2,45+2,45+2,41+2,42+2,42+2,42+2,41+2,43+2,43+2,43+2,45+2,50+2,50+2,50+2,45+2,60+2,62+2,62+2,62+2,60+2,62+2,67+2,67+2,67+2,62+2
6501,D. Bain,25,181,74,France,69,Right,4,2,Low/High,LCB,66.0,25.0,43.0,44.0,67.0,75.0,"Diver, Long Passer (CPU AI Only)",24,21,72,63,27,32,40,27,37,58,65,67,46,59,55,39,90,73,78,19,66,66,21,37,32,60,68,67,65,44+2,44+2,44+2,42+2,42+2,42+2,42+2,42+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,58+2,61+2,61+2,61+2,58+2,61+2,68+2,68+2,68+2,61+2
6502,G. Milovi?,30,195,93,Croatia,69,Right,3,2,Medium/Medium,RCB,46.0,30.0,33.0,52.0,70.0,77.0,Leadership,28,30,67,41,24,53,30,30,26,60,46,46,31,58,31,35,49,59,90,26,72,70,23,30,39,65,74,69,65,44+2,44+2,44+2,41+2,42+2,42+2,42+2,41+2,41+2,41+2,41+2,43+2,44+2,44+2,44+2,43+2,55+2,58+2,58+2,58+2,55+2,58+2,68+2,68+2,68+2,58+2
6503,S. Nakatani,23,184,79,Japan,69,Right,3,2,Medium/High,RCB,74.0,24.0,39.0,45.0,68.0,73.0,Injury Prone,22,18,73,57,47,31,22,23,34,56,71,76,70,64,50,35,78,72,80,19,54,67,21,36,37,58,64,70,67,44+2,44+2,44+2,42+2,42+2,42+2,42+2,42+2,43+2,43+2,43+2,44+2,47+2,47+2,47+2,44+2,59+2,60+2,60+2,60+2,59+2,62+2,67+2,67+2,67+2,62+2
6504,A. Radovanovi?,25,189,83,Serbia,69,Left,2,2,Medium/Medium,LCB,45.0,29.0,47.0,46.0,68.0,75.0,,31,27,71,66,27,43,33,32,56,53,54,38,34,55,43,34,61,64,84,28,72,65,25,32,38,58,68,71,64,44+2,44+2,44+2,41+2,42+2,42+2,42+2,41+2,44+2,44+2,44+2,45+2,51+2,51+2,51+2,45+2,56+2,63+2,63+2,63+2,56+2,58+2,67+2,67+2,67+2,58+2
6506,P. Arajuuri,31,193,92,Finland,69,Right,2,2,Medium/High,LCB,33.0,35.0,44.0,42.0,66.0,82.0,,27,36,70,57,25,39,43,28,59,45,34,33,36,63,37,51,71,66,91,24,81,71,29,32,20,64,61,68,65,46+2,46+2,46+2,39+2,41+2,41+2,41+2,39+2,41+2,41+2,41+2,42+2,49+2,49+2,49+2,42+2,54+2,62+2,62+2,62+2,54+2,56+2,68+2,68+2,68+2,56+2
6510,D. Tonucci,30,182,78,Italy,69,Right,2,2,Low/High,LCB,41.0,36.0,37.0,46.0,69.0,81.0,,33,31,61,47,32,41,31,32,44,48,50,33,33,69,77,42,82,70,89,42,74,66,29,21,42,69,69,74,64,45+2,45+2,45+2,40+2,41+2,41+2,41+2,40+2,40+2,40+2,40+2,42+2,46+2,46+2,46+2,42+2,56+2,60+2,60+2,60+2,56+2,58+2,68+2,68+2,68+2,58+2
6517,M. Roberts,28,193,81,England,69,Right,2,2,Low/Medium,CB,57.0,24.0,40.0,43.0,67.0,73.0,"Leadership, Long Shot Taker (CPU AI Only)",23,21,74,51,23,33,24,29,56,55,52,61,41,68,51,33,82,62,80,20,65,67,25,32,34,52,66,67,66,43+2,43+2,43+2,40+2,41+2,41+2,41+2,40+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,56+2,61+2,61+2,61+2,56+2,59+2,67+2,67+2,67+2,59+2
6520,Willyan,24,193,86,Brazil,69,Right,2,2,Medium/Medium,LCB,50.0,31.0,39.0,42.0,68.0,75.0,,31,24,70,53,32,40,33,28,34,45,49,51,33,67,37,47,59,63,85,28,70,65,23,29,40,56,66,73,66,44+2,44+2,44+2,39+2,40+2,40+2,40+2,39+2,40+2,40+2,40+2,42+2,45+2,45+2,45+2,42+2,56+2,58+2,58+2,58+2,56+2,59+2,67+2,67+2,67+2,59+2
6521,A. Pearce,30,188,85,Republic of Ireland,69,Right,2,2,Low/High,RCB,40.0,26.0,44.0,42.0,69.0,76.0,"Diver, Long Passer (CPU AI Only)",30,16,72,56,18,35,27,30,53,49,39,40,43,64,47,50,70,66,81,25,76,64,31,37,32,60,72,68,66,43+2,43+2,43+2,38+2,40+2,40+2,40+2,38+2,41+2,41+2,41+2,42+2,49+2,49+2,49+2,42+2,55+2,61+2,61+2,61+2,55+2,58+2,68+2,68+2,68+2,58+2
6524,Pichu Atienza,29,190,85,Spain,69,Right,2,2,Medium/Medium,LCB,33.0,30.0,44.0,42.0,69.0,77.0,,28,22,70,61,41,31,27,36,41,55,35,32,50,62,39,63,41,56,92,15,75,65,12,37,39,63,68,73,62,43+2,43+2,43+2,36+2,39+2,39+2,39+2,36+2,40+2,40+2,40+2,39+2,47+2,47+2,47+2,39+2,54+2,61+2,61+2,61+2,54+2,56+2,68+2,68+2,68+2,56+2
6529,D. Bulthuis,29,192,88,Netherlands,69,Left,3,2,Medium/Medium,LCB,47.0,29.0,45.0,38.0,65.0,84.0,Long Passer (CPU AI Only),50,22,74,54,24,30,40,21,53,49,39,53,37,55,32,49,70,73,92,24,83,60,26,23,30,60,64,66,66,43+2,43+2,43+2,38+2,38+2,38+2,38+2,38+2,38+2,38+2,38+2,42+2,46+2,46+2,46+2,42+2,57+2,60+2,60+2,60+2,57+2,59+2,67+2,67+2,67+2,59+2
6530,C. Strohdiek,31,192,87,Germany,69,Right,3,2,Low/Medium,RCB,34.0,21.0,38.0,39.0,69.0,72.0,,28,18,72,51,17,33,28,22,34,46,33,34,34,66,37,33,52,36,90,11,76,64,34,36,35,55,68,71,69,41+2,41+2,41+2,36+2,38+2,38+2,38+2,36+2,38+2,38+2,38+2,38+2,43+2,43+2,43+2,38+2,51+2,57+2,57+2,57+2,51+2,54+2,68+2,68+2,68+2,54+2
6531,M. Troest,32,189,82,Denmark,69,Right,3,2,Medium/Medium,RCB,43.0,26.0,39.0,44.0,66.0,80.0,,26,16,68,59,22,35,12,11,55,52,45,41,47,66,50,51,80,68,90,30,70,66,12,21,12,66,64,67,66,41+2,41+2,41+2,37+2,38+2,38+2,38+2,37+2,39+2,39+2,39+2,40+2,47+2,47+2,47+2,40+2,55+2,61+2,61+2,61+2,55+2,58+2,67+2,67+2,67+2,58+2
7112,D. Arreola,33,182,75,Mexico,68,Left,3,3,Low/High,LCB,68.0,65.0,65.0,65.0,66.0,70.0,Beat Offside Trap,65,60,68,66,71,64,72,72,63,67,68,68,66,62,60,74,63,73,70,68,70,68,53,62,60,67,62,68,67,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2
7167,M. Bareiro,24,182,74,Argentina,68,Right,2,2,Medium/Medium,LCB,69.0,55.0,63.0,68.0,66.0,68.0,,52,53,69,73,47,67,53,62,64,70,68,69,68,62,64,63,68,68,69,56,65,65,52,58,57,52,67,64,68,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,65+2,66+2,66+2,66+2,65+2,65+2,66+2,66+2,66+2,65+2
7183,F. Battiste,35,178,78,Argentina,68,Left,3,3,Medium/Medium,LCB,63.0,51.0,66.0,66.0,67.0,67.0,Leadership,59,46,65,71,35,65,65,64,67,68,70,58,65,70,67,58,63,70,73,59,48,73,59,66,47,58,65,68,61,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,64+2,67+2,67+2,67+2,64+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2
