,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
6088,Ewerton,26,179,69,Brazil,69,Right,3,3,Medium/Medium,RCM,57.0,60.0,65.0,69.0,70.0,71.0,,59,53,58,71,56,69,66,56,64,70,58,56,64,70,69,72,83,74,69,66,70,72,61,65,57,72,72,72,65,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,64+2,68+2,68+2,68+2,64+2,67+2,69+2,69+2,69+2,67+2,67+2,69+2,69+2,69+2,67+2
6089,F. Ulvestad,27,183,84,Norway,69,Right,3,3,Medium/Medium,RCM,64.0,57.0,64.0,68.0,68.0,78.0,,56,54,65,68,60,68,60,52,67,68,66,63,69,72,65,61,65,83,80,57,68,64,63,67,65,67,73,69,65,63+2,63+2,63+2,64+2,64+2,64+2,64+2,64+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,67+2,69+2,69+2,69+2,67+2,67+2,68+2,68+2,68+2,67+2
6091,Charles,34,175,71,Brazil,69,Right,3,3,Medium/Medium,RDM,68.0,64.0,60.0,67.0,69.0,65.0,"Power Free-Kick, Argues with Officials",58,57,57,65,51,64,21,63,65,67,69,67,75,72,69,79,68,62,62,70,77,70,55,59,67,67,69,71,68,63+2,63+2,63+2,63+2,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,64+2,64+2,64+2,63+2,66+2,67+2,67+2,67+2,66+2,66+2,67+2,67+2,67+2,66+2
6094,A. Rinomhota,22,179,70,England,69,Right,3,3,Medium/Medium,RDM,80.0,51.0,61.0,73.0,69.0,73.0,,57,51,65,70,48,73,57,35,59,71,79,80,78,69,73,52,66,81,72,52,65,67,54,59,45,68,69,71,68,62+2,62+2,62+2,66+2,64+2,64+2,64+2,66+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,67+2,70+2,68+2,68+2,68+2,70+2,70+2,68+2,68+2,68+2,70+2
6104,D. Popovi?,29,187,79,Slovenia,69,Right,4,3,Medium/Medium,LDM,69.0,57.0,66.0,67.0,59.0,68.0,,55,52,46,74,57,65,53,70,66,71,70,69,70,61,66,60,61,82,66,61,58,70,66,64,72,56,59,56,58,61+2,61+2,61+2,64+2,64+2,64+2,64+2,64+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,65+2,66+2,66+2,66+2,65+2,64+2,60+2,60+2,60+2,64+2
6114,C. Leitgeb,34,172,69,Austria,69,Right,4,3,Medium/Medium,RDM,60.0,55.0,69.0,74.0,61.0,52.0,Power Free-Kick,62,47,39,71,60,74,72,67,70,74,67,54,72,60,83,65,71,59,45,59,58,69,59,72,64,72,65,60,55,58+2,58+2,58+2,65+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,63+2,65+2,65+2,65+2,63+2,61+2,58+2,58+2,58+2,61+2
6133,W. Johnson,32,178,72,Canada,69,Right,4,3,Medium/Medium,LCM,57.0,65.0,66.0,64.0,65.0,72.0,Injury Prone,56,59,60,72,72,64,70,69,69,64,62,52,63,63,70,75,64,75,70,67,75,63,60,62,72,63,64,69,68,63+2,63+2,63+2,62+2,63+2,63+2,63+2,62+2,64+2,64+2,64+2,63+2,66+2,66+2,66+2,63+2,64+2,67+2,67+2,67+2,64+2,64+2,66+2,66+2,66+2,64+2
6139,D. Furman,26,181,71,Poland,69,Right,4,2,High/Medium,LDM,67.0,58.0,70.0,63.0,66.0,70.0,Argues with Officials,68,52,60,71,46,60,66,70,70,66,67,67,67,62,71,69,67,72,67,64,76,71,61,73,61,64,68,64,63,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,65+2,67+2,67+2,67+2,65+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,66+2,66+2
6142,L. Evans,24,186,88,Wales,69,Right,4,2,Medium/Medium,RDM,53.0,62.0,71.0,65.0,62.0,71.0,"Leadership, Argues with Officials",70,54,47,72,68,64,48,66,76,69,54,52,61,67,64,71,55,75,72,71,68,64,58,72,53,66,63,66,60,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,66+2,66+2,66+2,65+2,69+2,69+2,69+2,65+2,65+2,68+2,68+2,68+2,65+2,64+2,63+2,63+2,63+2,64+2
6147,Y. Eteki,21,182,76,Cameroon,69,Right,3,2,Medium/High,RDM,68.0,56.0,64.0,67.0,64.0,72.0,,51,50,44,74,37,63,48,42,70,70,65,70,74,64,77,71,82,71,75,60,62,69,54,66,52,72,63,68,60,60+2,60+2,60+2,62+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,64+2,67+2,67+2,67+2,64+2,65+2,68+2,68+2,68+2,65+2,64+2,65+2,65+2,65+2,64+2
6151,S. Martínez,25,175,68,Chile,69,Right,3,3,Medium/High,LDM,67.0,54.0,63.0,66.0,65.0,67.0,"Power Free-Kick, Injury Prone",55,54,44,70,60,65,51,52,69,70,69,66,63,67,59,54,80,81,59,54,65,68,64,59,44,63,66,67,69,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,68+2,68+2,68+2,67+2,66+2,64+2,64+2,64+2,66+2
6152,Juan Dominguez,29,181,71,Spain,69,Right,3,3,Medium/Medium,LDM,54.0,58.0,66.0,69.0,62.0,72.0,Finesse Shot,58,57,51,67,49,67,66,59,68,70,59,50,72,73,72,59,85,82,70,61,59,74,53,71,70,64,60,60,59,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,64+2,68+2,68+2,68+2,64+2,65+2,67+2,67+2,67+2,65+2,64+2,63+2,63+2,63+2,64+2
6156,R. Kouamé,22,177,68,Mali,69,Left,2,3,Medium/High,RCM,71.0,50.0,67.0,67.0,64.0,68.0,,64,46,57,72,37,66,54,40,72,67,68,73,71,64,73,57,68,72,66,50,70,71,61,68,50,64,63,64,61,59+2,59+2,59+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2
6157,Pêpê,22,183,69,Portugal,69,Right,3,3,Medium/Medium,LCM,61.0,50.0,66.0,68.0,62.0,68.0,,58,38,60,71,37,68,48,50,73,71,64,59,62,71,61,63,65,71,67,62,68,63,59,69,52,75,62,62,60,59+2,59+2,59+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,68+2,68+2,68+2,65+2,64+2,67+2,67+2,67+2,64+2,63+2,63+2,63+2,63+2,63+2
6159,E. Akichi,29,178,75,Ivory Coast,69,Right,3,3,High/Medium,RCM,72.0,51.0,64.0,69.0,64.0,67.0,,56,46,49,70,42,70,53,52,68,68,75,69,71,65,68,59,72,82,59,55,68,69,58,63,47,62,67,64,63,58+2,58+2,58+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,67+2,66+2,64+2,64+2,64+2,66+2
6162,T. Pochettino,23,178,71,Argentina,69,Right,3,3,Medium/Medium,LCM,58.0,50.0,72.0,71.0,58.0,66.0,,74,43,49,71,45,75,72,73,65,70,59,58,63,61,65,53,69,75,67,58,51,53,62,78,54,64,58,64,60,57+2,57+2,57+2,65+2,63+2,63+2,63+2,65+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,64+2,63+2,63+2,63+2,64+2,62+2,59+2,59+2,59+2,62+2
6181,M. Laba,27,175,70,Argentina,69,Right,2,2,Low/Medium,CDM,67.0,56.0,62.0,64.0,65.0,73.0,,52,49,59,69,47,60,63,61,64,68,67,67,68,69,73,69,73,83,68,61,73,69,57,59,57,59,64,66,65,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,63+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2
6185,A. Campbell,20,175,74,Scotland,69,Right,2,2,Medium/High,LCM,71.0,52.0,62.0,66.0,71.0,75.0,,47,49,58,71,48,62,55,47,63,69,70,71,67,73,77,58,62,90,69,55,75,73,55,64,53,69,72,73,70,60+2,60+2,60+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,64+2,67+2,67+2,67+2,64+2,69+2,71+2,71+2,71+2,69+2,70+2,70+2,70+2,70+2,70+2
6191,A. Iniestra,23,176,79,Mexico,69,Left,3,3,Medium/Medium,CM,55.0,53.0,66.0,66.0,66.0,69.0,,62,47,55,72,32,63,39,45,67,70,52,57,61,72,66,65,62,72,71,60,62,71,55,70,48,54,65,69,64,59+2,59+2,59+2,62+2,62+2,62+2,62+2,62+2,64+2,64+2,64+2,63+2,67+2,67+2,67+2,63+2,66+2,69+2,69+2,69+2,66+2,66+2,66+2,66+2,66+2,66+2
6192,L. Caicedo,23,172,67,Colombia,69,Right,3,3,Medium/High,CDM,66.0,49.0,57.0,69.0,63.0,80.0,,40,46,58,66,37,69,38,41,65,67,65,66,75,64,77,60,84,93,74,44,78,67,62,63,45,66,64,62,63,59+2,59+2,59+2,60+2,62+2,62+2,62+2,60+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,63+2,64+2,67+2,67+2,67+2,64+2,64+2,66+2,66+2,66+2,64+2
6195,K. Misao,23,181,73,Japan,69,Right,2,3,Medium/Medium,RDM,72.0,43.0,71.0,71.0,66.0,75.0,,69,40,56,76,40,69,58,44,72,75,70,74,67,69,70,59,69,73,79,36,68,63,45,71,42,64,67,70,65,58+2,58+2,58+2,64+2,62+2,62+2,62+2,64+2,65+2,65+2,65+2,67+2,68+2,68+2,68+2,67+2,69+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,68+2,68+2
6196,Aguilera,33,185,77,Spain,69,Right,3,3,Medium/Medium,LDM,47.0,54.0,65.0,70.0,63.0,69.0,,41,52,37,75,42,71,72,60,72,70,51,44,79,59,58,63,63,52,78,57,68,69,59,67,40,76,62,69,64,58+2,58+2,58+2,61+2,62+2,62+2,62+2,61+2,65+2,65+2,65+2,61+2,67+2,67+2,67+2,61+2,60+2,67+2,67+2,67+2,60+2,59+2,64+2,64+2,64+2,59+2
6197,D. Burni?,21,181,70,Germany,69,Left,3,3,Medium/Medium,RCM,68.0,48.0,66.0,71.0,63.0,66.0,,58,45,49,74,47,68,46,39,68,73,69,68,75,68,74,58,70,72,63,40,63,63,53,68,55,58,65,66,63,58+2,58+2,58+2,63+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,66+2,67+2,67+2,67+2,66+2,65+2,63+2,63+2,63+2,65+2
6199,D. Agazzi,26,173,70,Italy,69,Right,3,3,Medium/Medium,LCM,64.0,46.0,64.0,69.0,64.0,68.0,,62,34,45,71,39,66,40,39,69,69,70,59,78,68,83,60,57,80,62,58,71,70,66,64,42,65,66,66,60,57+2,57+2,57+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,65+2,67+2,67+2,67+2,65+2,67+2,68+2,68+2,68+2,67+2,65+2,63+2,63+2,63+2,65+2
6200,A. Barberis,25,177,72,Italy,69,Right,2,2,High/High,RCM,67.0,46.0,67.0,65.0,59.0,67.0,,67,32,38,71,46,59,47,65,68,71,68,67,69,70,71,61,68,81,56,57,78,75,70,65,51,61,48,66,58,56+2,56+2,56+2,63+2,62+2,62+2,62+2,63+2,64+2,64+2,64+2,65+2,68+2,68+2,68+2,65+2,67+2,67+2,67+2,67+2,67+2,65+2,61+2,61+2,61+2,65+2
6206,Luíz Carlos,33,175,68,Brazil,69,Right,3,3,Medium/High,LDM,56.0,58.0,64.0,64.0,68.0,71.0,,61,50,69,69,59,60,54,45,67,64,56,56,69,72,77,69,88,74,64,63,79,69,59,62,58,70,67,68,66,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,65+2,65+2,65+2,62+2,66+2,68+2,68+2,68+2,66+2,66+2,68+2,68+2,68+2,66+2
6211,J. Palomino,30,188,70,Colombia,69,Right,3,2,Medium/High,LDM,71.0,48.0,60.0,65.0,65.0,76.0,"Power Free-Kick, Avoids Using Weaker Foot",46,32,74,71,35,61,39,41,64,68,69,72,72,70,62,68,81,74,78,61,71,62,54,64,62,64,59,70,68,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,63+2,63+2,63+2,62+2,65+2,65+2,65+2,62+2,65+2,67+2,67+2,67+2,65+2,66+2,68+2,68+2,68+2,66+2
6220,I. Diallo,20,179,68,France,69,Right,3,2,High/High,LCM,71.0,51.0,62.0,65.0,67.0,66.0,,50,47,59,69,36,63,52,39,68,65,76,66,73,64,78,55,61,73,59,54,78,70,57,67,64,58,67,68,67,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,63+2,65+2,68+2,68+2,68+2,65+2,66+2,66+2,66+2,66+2,66+2
6235,P. Seguin,24,186,79,Germany,69,Right,3,3,Low/Medium,CDM,65.0,50.0,63.0,64.0,68.0,72.0,,56,44,66,71,46,62,44,43,69,65,66,65,65,70,63,62,69,74,74,51,64,67,50,60,48,67,68,69,67,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,62+2,65+2,65+2,65+2,62+2,66+2,68+2,68+2,68+2,66+2,67+2,68+2,68+2,68+2,67+2
6237,C. Diandy,28,186,83,Senegal,69,Left,3,3,Medium/Medium,LDM,62.0,50.0,63.0,66.0,68.0,71.0,Injury Prone,58,43,68,68,52,66,48,57,67,68,57,66,60,66,63,59,69,72,72,53,70,69,52,61,55,65,68,69,66,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,62+2,64+2,64+2,64+2,62+2,66+2,68+2,68+2,68+2,66+2,66+2,68+2,68+2,68+2,66+2
6241,C. Martins,22,187,80,Luxembourg,69,Right,3,3,Medium/High,RCM,53.0,53.0,62.0,63.0,67.0,74.0,,52,52,65,73,47,61,47,39,68,67,52,53,56,61,67,65,59,85,72,45,67,65,57,58,45,60,69,67,65,59+2,59+2,59+2,58+2,60+2,60+2,60+2,58+2,61+2,61+2,61+2,61+2,65+2,65+2,65+2,61+2,65+2,68+2,68+2,68+2,65+2,64+2,66+2,66+2,66+2,64+2
6248,Ramón Folch,29,182,78,Spain,69,Right,3,2,Medium/High,LDM,34.0,55.0,63.0,66.0,68.0,70.0,,55,48,58,71,37,65,42,48,67,69,36,33,58,70,60,65,32,85,68,62,67,71,58,65,57,68,70,68,62,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,62+2,62+2,62+2,61+2,68+2,68+2,68+2,61+2,65+2,69+2,69+2,69+2,65+2,63+2,65+2,65+2,65+2,63+2
6251,A. Ignjovski,28,176,71,Serbia,69,Right,4,2,Medium/Medium,CDM,70.0,50.0,61.0,68.0,69.0,65.0,,61,41,51,67,48,65,64,58,56,67,73,67,77,70,80,64,72,64,59,55,78,69,49,53,48,68,69,72,73,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2
6261,D. Post,30,191,92,Netherlands,69,Right,3,2,Medium/High,CDM,40.0,58.0,58.0,60.0,68.0,82.0,"Avoids Using Weaker Foot, Leadership",46,52,68,64,42,60,44,58,64,68,45,36,37,65,43,75,71,78,89,61,74,68,52,59,59,67,65,73,66,60+2,60+2,60+2,55+2,59+2,59+2,59+2,55+2,58+2,58+2,58+2,57+2,64+2,64+2,64+2,57+2,62+2,68+2,68+2,68+2,62+2,62+2,69+2,69+2,69+2,62+2
6270,C. Sepúlveda,27,175,73,Chile,69,Right,3,2,Medium/High,RDM,69.0,50.0,59.0,61.0,68.0,75.0,Injury Prone,42,42,56,67,32,58,58,43,64,64,68,70,63,66,66,73,49,85,73,41,72,68,52,62,74,56,69,71,65,58+2,58+2,58+2,57+2,59+2,59+2,59+2,57+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,60+2,65+2,68+2,68+2,68+2,65+2,66+2,67+2,67+2,67+2,66+2
6288,J. Radoševi?,25,180,74,Croatia,69,Right,3,2,Medium/Medium,CDM,60.0,59.0,61.0,57.0,69.0,73.0,,50,54,60,68,48,49,61,62,65,65,54,64,61,58,76,73,64,74,73,65,72,71,52,58,44,50,67,74,65,59+2,59+2,59+2,57+2,58+2,58+2,58+2,57+2,59+2,59+2,59+2,58+2,63+2,63+2,63+2,58+2,64+2,67+2,67+2,67+2,64+2,65+2,68+2,68+2,68+2,65+2
6296,B. Nehrig,32,180,81,Germany,69,Right,4,2,Medium/Medium,RDM,65.0,52.0,63.0,62.0,67.0,76.0,,62,40,53,68,57,57,68,52,64,65,67,63,67,65,73,71,71,79,75,59,78,68,48,58,59,70,70,69,68,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,67+2,68+2,68+2,68+2,67+2,67+2,68+2,68+2,68+2,67+2
6299,E. Méndez,30,186,82,Argentina,69,Right,3,2,Low/High,CDM,58.0,49.0,60.0,61.0,68.0,79.0,,44,42,62,71,37,62,47,37,64,67,59,57,49,58,47,63,59,76,86,53,70,59,49,65,48,53,75,69,63,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,63+2,67+2,67+2,67+2,63+2,63+2,67+2,67+2,67+2,63+2
6304,M. Abubakari,33,178,75,Ghana,69,Right,2,2,Medium/High,LDM,59.0,50.0,62.0,65.0,63.0,77.0,,48,40,45,68,48,62,63,55,65,66,64,55,71,72,76,64,66,79,74,58,84,65,44,63,61,74,62,67,63,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,60+2,64+2,64+2,64+2,60+2,64+2,67+2,67+2,67+2,64+2,63+2,65+2,65+2,65+2,63+2
6316,B. Touré,27,183,77,Mali,69,Right,3,2,Low/High,RCM,43.0,52.0,63.0,64.0,68.0,72.0,,62,42,62,66,35,61,55,46,65,72,55,34,58,67,61,66,70,74,72,66,69,68,40,64,56,65,69,69,67,55+2,55+2,55+2,57+2,57+2,57+2,57+2,57+2,60+2,60+2,60+2,59+2,64+2,64+2,64+2,59+2,65+2,68+2,68+2,68+2,65+2,64+2,67+2,67+2,67+2,64+2
6333,I. Baba,23,182,75,Ghana,69,Right,4,2,Medium/High,CDM,64.0,49.0,60.0,57.0,67.0,75.0,,43,46,63,70,42,54,46,48,66,64,65,63,49,62,63,56,60,77,76,52,75,68,43,59,52,49,62,71,68,56+2,56+2,56+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,62+2,62+2,62+2,58+2,64+2,67+2,67+2,67+2,64+2,65+2,67+2,67+2,67+2,65+2
6345,T. Kida,24,169,63,Japan,69,Right,3,2,Medium/High,RDM,71.0,43.0,60.0,60.0,61.0,80.0,,53,39,49,70,31,48,33,45,64,70,70,72,78,62,86,47,85,93,72,50,84,66,46,58,42,65,61,62,58,53+2,53+2,53+2,57+2,56+2,56+2,56+2,57+2,59+2,59+2,59+2,60+2,63+2,63+2,63+2,60+2,65+2,67+2,67+2,67+2,65+2,65+2,64+2,64+2,64+2,65+2
6358,Toribio,30,174,71,Spain,69,Left,3,2,Medium/High,LDM,57.0,47.0,63.0,58.0,68.0,77.0,Injury Prone,58,31,46,68,42,53,51,56,64,62,64,52,63,57,68,69,83,79,75,59,79,69,46,64,54,62,70,72,67,52+2,52+2,52+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,58+2,62+2,62+2,62+2,58+2,65+2,68+2,68+2,68+2,65+2,65+2,67+2,67+2,67+2,65+2
6364,L. Narváez,34,179,82,Colombia,69,Right,3,2,Medium/Medium,RDM,35.0,48.0,60.0,54.0,69.0,70.0,"Injury Prone, Avoids Using Weaker Foot, Giant Throw-in",46,57,71,71,29,49,36,31,73,65,34,35,39,64,59,45,41,53,77,28,80,67,53,59,72,70,69,72,64,55+2,55+2,55+2,52+2,54+2,54+2,54+2,52+2,56+2,56+2,56+2,55+2,62+2,62+2,62+2,55+2,59+2,68+2,68+2,68+2,59+2,60+2,68+2,68+2,68+2,60+2
6392,R. Krauße,25,179,75,Germany,69,Right,3,2,Medium/High,RDM,69.0,36.0,53.0,60.0,67.0,80.0,,38,29,57,64,40,53,44,43,59,64,70,68,72,66,72,57,87,90,71,28,88,67,34,49,40,61,65,69,73,51+2,51+2,51+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,56+2,58+2,58+2,58+2,56+2,65+2,67+2,67+2,67+2,65+2,66+2,68+2,68+2,68+2,66+2
6409,José Semedo,34,183,78,Portugal,69,Right,3,2,Low/High,CDM,47.0,41.0,54.0,57.0,69.0,78.0,Giant Throw-in,37,35,65,67,57,52,41,37,61,63,48,47,56,68,65,70,78,75,76,30,88,68,21,49,36,64,70,72,65,51+2,51+2,51+2,48+2,50+2,50+2,50+2,48+2,51+2,51+2,51+2,52+2,58+2,58+2,58+2,52+2,61+2,68+2,68+2,68+2,61+2,62+2,70+2,70+2,70+2,62+2
6448,S. Marreh,23,186,78,Gambia,69,Right,3,2,Low/High,LDM,39.0,31.0,55.0,54.0,68.0,77.0,,34,22,51,66,24,46,27,40,64,64,42,36,56,64,66,50,61,72,79,29,83,68,27,60,47,67,70,73,66,44+2,44+2,44+2,45+2,47+2,47+2,47+2,45+2,51+2,51+2,51+2,49+2,59+2,59+2,59+2,49+2,59+2,68+2,68+2,68+2,59+2,60+2,68+2,68+2,68+2,60+2
6630,C. Amissi,29,172,70,Burundi,68,Right,3,3,Medium/Medium,LDM,74.0,68.0,62.0,67.0,61.0,72.0,,57,66,62,70,59,66,45,40,65,68,71,76,64,64,74,75,76,81,69,68,67,58,72,61,60,66,59,65,60,68+2,68+2,68+2,66+2,68+2,68+2,68+2,66+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,67+2,65+2,65+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2
6633,F. Martin,29,179,79,France,68,Left,2,3,Medium/Medium,RCM,67.0,72.0,71.0,69.0,47.0,64.0,Argues with Officials,74,71,53,72,71,68,72,77,71,71,69,65,66,66,71,77,59,61,70,76,53,49,59,66,67,64,46,48,36,67+2,67+2,67+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,68+2,59+2,59+2,59+2,59+2,59+2,56+2,53+2,53+2,53+2,56+2
6659,M. Reginiussen,31,175,70,Norway,68,Right,3,3,High/Medium,LCM,71.0,67.0,63.0,66.0,61.0,67.0,"Selfish, Giant Throw-in",55,66,68,67,63,63,54,56,63,66,70,71,75,68,80,70,53,80,60,68,73,64,70,67,52,67,54,66,56,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,64+2,65+2,65+2,65+2,64+2,64+2,63+2,63+2,63+2,64+2
6672,J. Gómez,25,176,67,Mexico,68,Right,3,3,Medium/Medium,LDM,77.0,64.0,63.0,72.0,64.0,67.0,,59,65,59,69,58,73,54,54,66,69,78,77,77,70,77,66,55,82,63,60,60,63,62,60,63,55,62,68,64,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,68+2,66+2,66+2,66+2,68+2,67+2,64+2,64+2,64+2,67+2
6718,J. Rodríguez,29,173,67,Argentina,68,Right,3,3,Medium/Medium,RDM,64.0,65.0,65.0,70.0,57.0,65.0,,58,65,43,68,38,69,61,67,59,73,67,62,71,59,76,67,68,77,62,69,58,63,68,70,72,72,58,58,48,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,62+2,63+2,63+2,63+2,62+2,60+2,58+2,58+2,58+2,60+2
6748,H. Vu?ki?,26,186,83,Slovenia,68,Left,3,3,High/High,LCM,68.0,68.0,65.0,68.0,61.0,78.0,"Power Free-Kick, Speed Dribbler (CPU AI Only)",59,65,54,68,65,69,62,66,64,68,67,68,62,64,68,74,65,81,79,69,75,62,62,69,70,70,62,62,57,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,65+2,66+2,66+2,66+2,65+2,63+2,64+2,64+2,64+2,63+2
6750,P. van Amersfoort,23,193,77,Netherlands,68,Right,3,3,Medium/High,RCM,64.0,66.0,60.0,66.0,51.0,72.0,,47,66,68,65,58,65,44,40,69,71,60,67,70,66,39,69,64,83,70,67,67,56,66,67,60,70,47,52,37,66+2,66+2,66+2,64+2,66+2,66+2,66+2,64+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,58+2,61+2,61+2,61+2,58+2,57+2,57+2,57+2,57+2,57+2
6770,S. Holmén,35,180,74,Sweden,68,Right,4,3,High/High,CM,66.0,65.0,66.0,65.0,66.0,67.0,"Avoids Using Weaker Foot, Long Passer (CPU AI Only)",64,61,64,70,59,64,61,65,67,66,67,65,67,73,64,70,68,66,67,71,70,63,64,64,60,63,66,68,66,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2
6772,I. Ghaleb,28,176,76,Saudi Arabia,68,Right,4,2,Medium/High,LDM,69.0,63.0,68.0,68.0,64.0,71.0,"Power Free-Kick, Leadership",66,61,60,71,60,65,64,58,68,70,71,68,77,64,70,64,64,68,74,65,68,68,68,68,69,69,58,67,64,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,66+2,65+2,65+2,65+2,66+2
6775,D. Gavazzi,33,185,73,Italy,68,Right,4,3,Medium/Medium,LCM,72.0,63.0,66.0,68.0,59.0,69.0,,65,60,59,70,51,65,60,51,67,69,74,70,74,66,77,71,75,74,69,70,61,65,62,65,51,67,64,51,51,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,64+2,64+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,63+2
6776,Yoon Bit Garam,29,178,75,Korea Republic,68,Right,4,3,Medium/Medium,LCM,74.0,64.0,68.0,67.0,57.0,70.0,"Leadership, Finesse Shot",62,62,54,69,64,67,66,70,73,63,72,76,72,67,74,72,66,67,72,61,70,64,67,70,63,66,58,55,47,65+2,65+2,65+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,67+2,66+2,66+2,66+2,67+2,62+2,64+2,64+2,64+2,62+2,61+2,60+2,60+2,60+2,61+2
