,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
6077,R. Maniero,31,183,75,Italy,69,Right,3,2,High/Low,ST,52.0,70.0,54.0,63.0,32.0,71.0,,40,72,73,62,62,59,62,45,52,69,54,51,73,60,56,70,82,62,81,65,52,20,73,55,72,66,45,18,13,67+2,67+2,67+2,61+2,64+2,64+2,64+2,61+2,62+2,62+2,62+2,59+2,57+2,57+2,57+2,59+2,43+2,46+2,46+2,46+2,43+2,41+2,44+2,44+2,44+2,41+2
6078,Fernando Karanga,28,189,73,Brazil,69,Right,3,3,High/Low,LS,63.0,67.0,52.0,62.0,28.0,72.0,,29,73,77,66,62,64,60,32,54,65,68,59,60,64,35,67,67,70,75,53,70,17,66,50,68,61,33,16,21,67+2,67+2,67+2,60+2,64+2,64+2,64+2,60+2,62+2,62+2,62+2,60+2,56+2,56+2,56+2,60+2,44+2,46+2,46+2,46+2,44+2,42+2,44+2,44+2,44+2,42+2
6079,K. Przyby?ko,26,192,86,Poland,69,Right,3,2,Medium/Medium,RS,64.0,69.0,51.0,63.0,28.0,75.0,,43,71,70,57,67,63,54,48,50,65,61,67,63,64,52,70,69,75,83,65,56,22,69,51,56,52,24,23,20,67+2,67+2,67+2,61+2,64+2,64+2,64+2,61+2,61+2,61+2,61+2,60+2,56+2,56+2,56+2,60+2,46+2,45+2,45+2,45+2,46+2,43+2,43+2,43+2,43+2,43+2
6081,M. Montini,27,179,75,Italy,69,Right,3,2,High/Medium,ST,63.0,66.0,55.0,63.0,24.0,66.0,,43,72,72,61,62,61,63,41,57,62,64,62,69,68,81,63,90,67,76,55,36,33,75,56,59,66,17,13,14,67+2,67+2,67+2,62+2,64+2,64+2,64+2,62+2,62+2,62+2,62+2,61+2,57+2,57+2,57+2,61+2,44+2,44+2,44+2,44+2,44+2,42+2,40+2,40+2,40+2,42+2
6118,T. Necid,29,191,84,Czech Republic,69,Right,3,3,Medium/Medium,ST,50.0,71.0,53.0,58.0,35.0,71.0,Power Free-Kick,45,75,81,56,67,56,56,60,48,65,54,47,50,67,44,74,32,63,80,58,70,25,71,57,75,68,30,32,28,68+2,68+2,68+2,59+2,63+2,63+2,63+2,59+2,60+2,60+2,60+2,58+2,56+2,56+2,56+2,58+2,45+2,48+2,48+2,48+2,45+2,44+2,47+2,47+2,47+2,44+2
6124,L. Veldwijk,27,196,95,South Africa,69,Right,4,2,Medium/Low,RS,56.0,68.0,51.0,60.0,31.0,74.0,Long Passer (CPU AI Only),40,68,77,63,62,63,44,33,35,62,48,62,49,62,32,78,70,58,92,62,52,19,65,57,70,70,38,21,22,67+2,67+2,67+2,59+2,63+2,63+2,63+2,59+2,60+2,60+2,60+2,57+2,53+2,53+2,53+2,57+2,44+2,44+2,44+2,44+2,44+2,42+2,46+2,46+2,46+2,42+2
6125,T. Figueroa,27,191,90,Argentina,69,Right,2,3,Medium/Low,ST,32.0,71.0,49.0,61.0,31.0,76.0,Long Passer (CPU AI Only),42,76,75,62,58,66,42,34,31,68,30,33,31,68,29,71,33,68,92,62,59,24,70,53,71,61,27,27,27,67+2,67+2,67+2,58+2,63+2,63+2,63+2,58+2,59+2,59+2,59+2,57+2,55+2,55+2,55+2,57+2,44+2,46+2,46+2,46+2,44+2,42+2,45+2,45+2,45+2,42+2
6126,S. Ganvoula,23,191,85,Congo,69,Right,4,2,High/Medium,ST,70.0,69.0,48.0,57.0,27.0,75.0,Long Passer (CPU AI Only),36,70,73,63,60,56,51,31,23,58,68,71,58,61,53,75,69,62,86,64,65,21,68,58,60,62,23,21,18,67+2,67+2,67+2,60+2,63+2,63+2,63+2,60+2,60+2,60+2,60+2,57+2,52+2,52+2,52+2,57+2,43+2,42+2,42+2,42+2,43+2,42+2,43+2,43+2,43+2,42+2
6127,H. Al Ghaddioui,28,190,92,Morocco,69,Right,3,2,Medium/Medium,LS,54.0,69.0,50.0,61.0,29.0,74.0,,42,72,70,60,65,61,51,32,41,66,52,56,55,63,50,71,53,64,89,62,55,20,70,51,66,58,32,22,16,67+2,67+2,67+2,60+2,63+2,63+2,63+2,60+2,60+2,60+2,60+2,58+2,54+2,54+2,54+2,58+2,43+2,44+2,44+2,44+2,43+2,41+2,43+2,43+2,43+2,41+2
6165,C. Beck,31,195,88,Germany,69,Left,4,2,High/Medium,ST,51.0,71.0,45.0,55.0,32.0,76.0,"Avoids Using Weaker Foot, Long Passer (CPU AI Only)",31,73,76,59,66,47,54,39,33,69,50,52,46,69,53,74,60,72,78,66,78,18,76,45,63,70,30,33,16,68+2,68+2,68+2,57+2,62+2,62+2,62+2,57+2,58+2,58+2,58+2,55+2,54+2,54+2,54+2,55+2,43+2,46+2,46+2,46+2,43+2,42+2,46+2,46+2,46+2,42+2
6170,Douglas Tanque,25,188,92,Brazil,69,Left,3,2,Medium/Low,ST,36.0,71.0,46.0,58.0,31.0,75.0,,29,71,76,55,65,60,48,64,28,63,38,34,37,72,35,76,51,61,93,66,53,19,74,54,65,69,29,28,29,67+2,67+2,67+2,56+2,62+2,62+2,62+2,56+2,58+2,58+2,58+2,54+2,53+2,53+2,53+2,54+2,41+2,44+2,44+2,44+2,41+2,40+2,45+2,45+2,45+2,40+2
6624,F. Picault,28,173,64,United States,68,Right,3,3,High/Medium,LS,87.0,66.0,62.0,71.0,40.0,49.0,Diver,61,69,63,67,64,71,65,43,52,68,90,84,78,64,81,71,90,58,35,59,60,42,65,68,59,67,49,25,26,67+2,67+2,67+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,55+2,51+2,51+2,51+2,55+2,52+2,46+2,46+2,46+2,52+2
6628,N. Citro,30,172,60,Italy,68,Left,2,3,High/Medium,RS,71.0,67.0,63.0,72.0,25.0,47.0,Selfish,59,70,60,70,61,70,60,58,48,74,74,69,80,61,84,64,53,59,44,64,40,23,72,66,65,56,19,23,22,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,67+2,60+2,60+2,60+2,67+2,49+2,45+2,45+2,45+2,49+2,45+2,37+2,37+2,37+2,45+2
6637,M. Salas,21,173,80,Argentina,68,Left,3,2,High/Low,RS,71.0,67.0,61.0,72.0,29.0,69.0,Early Crosser,60,67,56,67,49,72,48,35,65,72,73,69,73,66,71,74,64,69,85,70,32,16,64,60,54,59,49,13,19,67+2,67+2,67+2,67+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,67+2,61+2,61+2,61+2,67+2,50+2,48+2,48+2,48+2,50+2,46+2,42+2,42+2,42+2,46+2
6649,J. Shonga,22,179,64,Zambia,68,Right,3,3,High/Medium,RS,73.0,66.0,60.0,69.0,31.0,52.0,,62,76,61,69,55,72,38,70,35,66,75,72,61,64,68,54,64,65,52,57,35,15,70,66,71,59,38,25,28,66+2,66+2,66+2,68+2,68+2,68+2,68+2,68+2,66+2,66+2,66+2,67+2,58+2,58+2,58+2,67+2,50+2,44+2,44+2,44+2,50+2,48+2,40+2,40+2,40+2,48+2
6654,M. Damsgaard,18,180,65,Denmark,68,Right,3,4,Medium/Medium,CF,80.0,59.0,67.0,73.0,45.0,62.0,"Early Crosser, Crowd Favourite",62,61,51,70,48,74,65,42,66,70,82,79,73,64,80,60,67,72,56,56,62,43,67,72,47,67,47,44,38,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,70+2,66+2,66+2,66+2,70+2,59+2,57+2,57+2,57+2,59+2,57+2,51+2,51+2,51+2,57+2
6662,Y. Mut?,30,170,68,Japan,68,Right,3,3,High/Medium,RF,72.0,69.0,64.0,67.0,39.0,68.0,,60,67,60,67,59,68,57,57,61,64,76,68,71,67,75,75,77,87,63,70,54,36,67,69,71,50,34,45,23,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,64+2,64+2,64+2,67+2,55+2,54+2,54+2,54+2,55+2,53+2,48+2,48+2,48+2,53+2
6664,Enzio Julião,35,185,78,Brazil,68,Right,3,3,Medium/Medium,ST,74.0,65.0,55.0,68.0,34.0,66.0,,37,70,65,63,59,66,47,48,51,69,71,76,72,65,68,58,59,72,67,62,58,32,72,68,61,72,17,39,42,67+2,67+2,67+2,65+2,67+2,67+2,67+2,65+2,66+2,66+2,66+2,64+2,61+2,61+2,61+2,64+2,51+2,50+2,50+2,50+2,51+2,50+2,47+2,47+2,47+2,50+2
6679,V. Berisha,25,175,75,Norway,68,Right,3,3,High/Medium,ST,82.0,66.0,59.0,68.0,34.0,79.0,Giant Throw-in,59,65,55,61,63,67,63,44,49,66,83,82,75,67,82,72,90,85,75,62,81,37,66,66,67,63,32,29,24,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,65+2,65+2,65+2,67+2,60+2,60+2,60+2,67+2,54+2,52+2,52+2,52+2,54+2,52+2,48+2,48+2,48+2,52+2
6680,H. Okuno,29,171,67,Japan,68,Right,3,3,High/Medium,CF,69.0,65.0,66.0,69.0,37.0,72.0,,64,65,57,72,56,68,59,38,67,70,70,68,69,67,76,67,70,95,70,68,47,31,68,66,53,60,28,47,30,66+2,66+2,66+2,67+2,67+2,67+2,67+2,67+2,68+2,68+2,68+2,69+2,67+2,67+2,67+2,69+2,57+2,55+2,55+2,55+2,57+2,54+2,48+2,48+2,48+2,54+2
6712,Serginho,28,166,62,Brazil,68,Right,4,4,Medium/Low,RF,76.0,64.0,64.0,72.0,33.0,48.0,"Argues with Officials, Early Crosser",69,61,52,66,65,74,62,50,64,65,78,75,81,71,86,68,51,68,40,67,40,25,67,60,67,66,19,42,41,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,68+2,62+2,62+2,62+2,68+2,55+2,49+2,49+2,49+2,55+2,52+2,41+2,41+2,41+2,52+2
6721,C. McManaman,28,175,73,England,68,Right,4,3,Medium/Low,RS,74.0,63.0,61.0,74.0,26.0,59.0,Crowd Favourite,60,66,37,64,55,75,51,49,57,72,76,73,80,63,75,64,36,55,59,57,70,29,65,64,64,67,33,17,14,63+2,63+2,63+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,49+2,47+2,47+2,47+2,49+2,44+2,38+2,38+2,38+2,44+2
6728,K. Holmberg,26,185,73,Sweden,68,Right,3,3,High/High,RS,71.0,65.0,53.0,66.0,44.0,75.0,,45,69,64,57,56,64,49,47,42,64,71,71,74,70,73,66,56,80,71,55,83,38,75,63,62,65,50,38,33,67+2,67+2,67+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,54+2,53+2,53+2,53+2,54+2,52+2,53+2,53+2,53+2,52+2
6732,A. La Gumina,23,182,78,Italy,68,Right,3,3,High/High,RS,77.0,66.0,57.0,68.0,38.0,68.0,,55,64,65,59,63,68,62,57,50,66,78,76,71,68,74,70,65,61,71,64,70,31,68,58,68,63,50,27,22,67+2,67+2,67+2,65+2,66+2,66+2,66+2,65+2,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,51+2,50+2,50+2,50+2,51+2,49+2,48+2,48+2,48+2,49+2
6735,M. McNulty,26,178,70,Scotland,68,Right,3,2,Medium/Medium,LS,74.0,69.0,53.0,64.0,32.0,69.0,Beat Offside Trap,46,71,64,58,64,61,62,59,36,65,75,73,74,68,72,71,75,77,60,64,79,33,71,59,72,71,22,32,25,67+2,67+2,67+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,62+2,57+2,57+2,57+2,62+2,50+2,48+2,48+2,48+2,50+2,48+2,45+2,45+2,45+2,48+2
6736,A. Buksa,22,192,87,Poland,68,Right,4,3,Medium/Low,ST,69.0,66.0,56.0,65.0,30.0,68.0,Power Free-Kick,47,71,69,63,61,66,52,46,44,67,67,71,63,65,48,64,79,72,72,58,51,24,68,65,67,66,31,23,21,67+2,67+2,67+2,64+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,63+2,58+2,58+2,58+2,63+2,48+2,46+2,46+2,46+2,48+2,46+2,44+2,44+2,44+2,46+2
6742,R. Dwamena,23,186,81,Ghana,68,Left,3,3,Medium/Medium,ST,78.0,67.0,58.0,67.0,21.0,73.0,,56,69,61,62,54,68,66,42,44,65,74,82,69,65,64,69,63,68,87,65,47,25,62,64,66,73,12,13,20,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,47+2,43+2,43+2,43+2,47+2,44+2,39+2,39+2,39+2,44+2
6759,Z. Dedi?,34,183,77,Slovenia,68,Right,4,3,High/High,LS,69.0,71.0,58.0,68.0,35.0,70.0,"Giant Throw-in, Outside Foot Shot",52,72,57,60,69,66,62,61,54,70,73,66,70,66,70,73,69,70,69,67,72,33,62,63,72,73,32,32,30,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,51+2,51+2,51+2,51+2,51+2,49+2,47+2,47+2,47+2,49+2
6761,E. Castillo,24,175,80,Ecuador,68,Right,3,3,Medium/Medium,RS,79.0,65.0,59.0,72.0,33.0,65.0,"Selfish, Early Crosser",71,67,58,62,54,72,50,40,59,72,79,79,84,58,69,68,67,72,70,62,44,32,67,51,62,64,21,41,24,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,65+2,65+2,65+2,67+2,60+2,60+2,60+2,67+2,54+2,49+2,49+2,49+2,54+2,51+2,44+2,44+2,44+2,51+2
6763,D. Thomalla,26,186,75,Germany,68,Right,3,3,Medium/Medium,ST,70.0,66.0,57.0,67.0,31.0,64.0,,56,68,59,63,66,66,58,57,48,67,68,71,69,69,63,68,52,76,64,58,53,32,73,53,58,58,24,27,30,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,64+2,64+2,64+2,64+2,58+2,58+2,58+2,64+2,52+2,48+2,48+2,48+2,52+2,49+2,43+2,43+2,43+2,49+2
6766,F. Andrada,25,180,76,Argentina,68,Right,3,3,High/Medium,ST,75.0,70.0,63.0,65.0,27.0,65.0,"Long Throw-in, Argues with Officials, Crowd Favourite",58,66,60,63,61,63,61,67,59,64,72,78,74,65,75,77,73,66,72,77,43,27,62,68,66,65,22,24,19,66+2,66+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,65+2,65+2,64+2,60+2,60+2,60+2,64+2,49+2,46+2,46+2,46+2,49+2,46+2,41+2,41+2,41+2,46+2
6813,Jorge Félix,27,175,68,Spain,68,Right,4,3,Medium/Medium,RS,74.0,63.0,64.0,68.0,29.0,60.0,Crowd Favourite,66,64,61,66,55,68,57,43,59,65,74,74,71,62,80,63,70,73,64,63,30,15,66,67,64,66,42,19,19,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,60+2,60+2,60+2,66+2,50+2,46+2,46+2,46+2,50+2,47+2,40+2,40+2,40+2,47+2
6832,S. Bguir,25,178,66,Tunisia,68,Left,3,3,Medium/Medium,CF,69.0,63.0,65.0,70.0,33.0,58.0,,58,65,44,69,53,72,61,68,64,70,70,69,64,64,69,62,57,63,60,64,48,30,62,65,55,58,28,34,37,63+2,63+2,63+2,66+2,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,63+2,63+2,63+2,66+2,53+2,51+2,51+2,51+2,53+2,49+2,43+2,43+2,43+2,49+2
6860,J. Norwood,28,183,73,England,68,Right,4,3,High/Medium,RS,70.0,67.0,55.0,65.0,40.0,71.0,Diver,47,70,69,59,61,62,58,60,51,67,70,70,69,68,64,69,77,77,66,63,73,37,68,56,61,65,39,35,30,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,63+2,59+2,59+2,59+2,63+2,52+2,52+2,52+2,52+2,52+2,51+2,50+2,50+2,50+2,51+2
6861,P. Kirkevold,28,185,90,Norway,68,Left,3,3,High/High,RS,67.0,68.0,61.0,64.0,34.0,78.0,"Long Throw-in, Argues with Officials",64,68,64,63,61,64,64,67,58,66,66,67,60,63,63,72,65,72,82,64,77,26,69,56,68,67,40,27,26,67+2,67+2,67+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,51+2,51+2,51+2,51+2,51+2,49+2,48+2,48+2,48+2,49+2
6862,L. Boyce,28,184,75,Northern Ireland,68,Right,3,3,Medium/Low,ST,68.0,68.0,52.0,66.0,33.0,75.0,Beat Offside Trap,43,69,69,61,55,66,58,60,28,64,67,68,70,62,68,73,74,64,81,65,73,34,65,60,73,69,33,24,19,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,62+2,62+2,62+2,60+2,54+2,54+2,54+2,60+2,47+2,46+2,46+2,46+2,47+2,45+2,47+2,47+2,47+2,45+2
6864,C. Muñoz,30,173,67,Chile,68,Right,3,3,High/Low,ST,83.0,65.0,57.0,64.0,31.0,72.0,,52,66,70,63,55,56,44,53,56,72,81,84,74,63,68,70,83,91,68,58,54,41,66,55,79,65,29,18,18,67+2,67+2,67+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,65+2,60+2,60+2,60+2,65+2,53+2,50+2,50+2,50+2,53+2,50+2,45+2,45+2,45+2,50+2
6865,C. Ibargüen,23,180,79,Colombia,68,Right,3,3,Medium/Low,ST,73.0,68.0,50.0,65.0,28.0,80.0,Power Free-Kick,34,70,60,54,66,66,55,69,34,67,72,73,58,59,56,71,75,76,82,59,83,19,68,67,68,56,27,24,26,67+2,67+2,67+2,62+2,65+2,65+2,65+2,62+2,62+2,62+2,62+2,61+2,55+2,55+2,55+2,61+2,46+2,45+2,45+2,45+2,46+2,44+2,44+2,44+2,44+2,44+2
6866,Getterson,28,177,72,Brazil,68,Right,4,3,Medium/Medium,ST,75.0,65.0,53.0,68.0,27.0,74.0,Argues with Officials,63,66,60,60,64,67,49,25,32,69,74,75,70,64,70,72,76,72,75,60,71,29,67,54,55,59,15,30,21,67+2,67+2,67+2,65+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,64+2,55+2,55+2,55+2,64+2,50+2,46+2,46+2,46+2,50+2,47+2,44+2,44+2,44+2,47+2
6867,C. Woodrow,24,184,74,England,68,Right,4,2,High/Medium,ST,69.0,68.0,54.0,65.0,31.0,68.0,"Long Throw-in, Beat Offside Trap",44,70,65,62,66,63,51,42,50,66,71,68,66,64,68,69,70,74,71,65,54,24,69,58,65,67,38,22,20,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,48+2,47+2,47+2,47+2,48+2,46+2,43+2,43+2,43+2,46+2
6868,F. Rai?evi?,25,188,75,Montenegro,68,Right,3,2,Medium/Medium,ST,63.0,66.0,51.0,65.0,26.0,68.0,,25,67,73,65,68,62,43,25,54,71,62,64,65,62,55,70,79,61,78,66,49,25,65,57,49,60,18,21,24,67+2,67+2,67+2,61+2,65+2,65+2,65+2,61+2,63+2,63+2,63+2,59+2,58+2,58+2,58+2,59+2,43+2,46+2,46+2,46+2,43+2,42+2,43+2,43+2,43+2,42+2
6869,T. van Weert,29,180,73,Netherlands,68,Right,4,2,High/Medium,ST,66.0,68.0,51.0,64.0,27.0,69.0,Beat Offside Trap,39,69,69,62,64,63,54,39,36,65,67,66,67,66,67,69,88,71,66,64,67,20,71,58,74,66,25,21,22,67+2,67+2,67+2,62+2,65+2,65+2,65+2,62+2,63+2,63+2,63+2,61+2,56+2,56+2,56+2,61+2,45+2,44+2,44+2,44+2,45+2,43+2,43+2,43+2,43+2,43+2
6873,C. Dessers,24,185,80,Belgium,68,Right,4,3,Medium/Medium,ST,71.0,70.0,52.0,63.0,28.0,70.0,,44,70,66,58,65,62,42,35,49,64,69,73,65,67,62,74,76,72,76,68,52,13,64,58,65,69,42,16,14,67+2,67+2,67+2,62+2,65+2,65+2,65+2,62+2,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,45+2,44+2,44+2,44+2,45+2,43+2,42+2,42+2,42+2,43+2
6874,Ortuño,28,184,77,Spain,68,Left,4,3,Medium/Low,ST,64.0,66.0,54.0,64.0,31.0,61.0,,49,67,67,58,69,64,68,53,41,67,62,66,59,63,59,70,63,50,76,58,38,29,75,59,70,63,39,18,15,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,62+2,62+2,62+2,61+2,55+2,55+2,55+2,61+2,45+2,44+2,44+2,44+2,45+2,43+2,42+2,42+2,42+2,43+2
6875,J. Duque,32,183,79,Colombia,68,Right,2,3,Medium/Low,ST,67.0,67.0,55.0,67.0,26.0,69.0,Power Free-Kick,46,62,66,62,60,66,32,46,57,70,65,68,66,62,63,76,78,68,78,67,46,36,71,56,82,74,15,19,17,67+2,67+2,67+2,63+2,65+2,65+2,65+2,63+2,64+2,64+2,64+2,62+2,59+2,59+2,59+2,62+2,47+2,46+2,46+2,46+2,47+2,44+2,42+2,42+2,42+2,44+2
6879,I. Toney,23,179,70,England,68,Right,3,3,Medium/Medium,LS,74.0,64.0,53.0,67.0,40.0,73.0,Early Crosser,42,68,66,61,59,65,41,38,53,65,75,74,84,64,69,66,89,71,71,54,75,49,68,55,63,63,20,46,41,66+2,66+2,66+2,63+2,65+2,65+2,65+2,63+2,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2,54+2,54+2,54+2,54+2,54+2,53+2,53+2,53+2,53+2,53+2
6880,Oriol Riera,32,184,78,Spain,68,Right,3,2,High/Medium,RS,65.0,67.0,58.0,63.0,39.0,71.0,,45,66,69,63,67,62,57,57,57,63,66,64,58,70,69,70,75,69,70,65,73,41,68,64,65,65,41,31,27,66+2,66+2,66+2,62+2,65+2,65+2,65+2,62+2,64+2,64+2,64+2,62+2,60+2,60+2,60+2,62+2,51+2,53+2,53+2,53+2,51+2,49+2,50+2,50+2,50+2,49+2
6883,A. Jeremejeff,25,192,85,Sweden,68,Right,3,2,Medium/Medium,ST,70.0,63.0,53.0,62.0,28.0,71.0,,32,70,66,64,55,61,60,33,36,65,65,74,65,67,33,59,38,70,88,56,38,18,69,69,55,68,33,21,17,66+2,66+2,66+2,62+2,65+2,65+2,65+2,62+2,64+2,64+2,64+2,61+2,57+2,57+2,57+2,61+2,45+2,44+2,44+2,44+2,45+2,43+2,42+2,42+2,42+2,43+2
6885,G. Courtet,30,180,76,France,68,Right,3,3,Medium/Medium,ST,68.0,66.0,60.0,65.0,26.0,70.0,Long Throw-in,65,68,67,66,59,63,52,66,44,65,67,68,70,65,73,66,89,74,73,64,53,31,68,58,58,65,19,19,16,66+2,66+2,66+2,65+2,65+2,65+2,65+2,65+2,63+2,63+2,63+2,64+2,58+2,58+2,58+2,64+2,49+2,46+2,46+2,46+2,49+2,46+2,42+2,42+2,42+2,46+2
6888,C. Monschein,26,178,74,Austria,68,Right,3,3,Medium/High,LS,82.0,66.0,43.0,68.0,22.0,65.0,Early Crosser,28,72,60,48,58,68,50,32,28,65,80,84,76,62,70,66,71,69,68,56,52,10,68,59,65,58,28,12,15,66+2,66+2,66+2,63+2,65+2,65+2,65+2,63+2,61+2,61+2,61+2,60+2,51+2,51+2,51+2,60+2,41+2,38+2,38+2,38+2,41+2,40+2,37+2,37+2,37+2,40+2
6942,Han Eui Kwon,25,181,73,Korea Republic,68,Right,3,3,High/Medium,LS,85.0,65.0,63.0,70.0,42.0,60.0,,65,63,33,64,61,70,70,65,61,68,88,82,87,49,64,67,47,66,61,68,54,42,67,56,60,69,27,57,48,62+2,62+2,62+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,66+2,61+2,61+2,61+2,66+2,58+2,54+2,54+2,54+2,58+2,55+2,48+2,48+2,48+2,55+2
6990,C. Kazim-Richards,32,187,95,Turkey,68,Right,1,2,Low/Low,RS,60.0,69.0,66.0,63.0,34.0,79.0,"Injury Free, Selfish, Speed Dribbler (CPU AI Only), Skilled Dribbling",63,67,74,69,68,68,64,64,68,54,59,61,61,68,63,77,79,60,88,68,78,15,62,63,63,58,21,43,41,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,60+2,60+2,60+2,63+2,50+2,51+2,51+2,51+2,50+2,48+2,50+2,50+2,50+2,48+2
6992,S. Iljutcenko,28,189,82,Russia,68,Right,4,2,Medium/Medium,ST,74.0,67.0,49.0,63.0,36.0,76.0,,50,69,65,57,64,63,34,27,39,62,72,75,66,64,59,68,71,80,82,61,59,38,70,50,60,67,21,44,22,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,60+2,60+2,60+2,61+2,56+2,56+2,56+2,61+2,51+2,49+2,49+2,49+2,51+2,49+2,48+2,48+2,48+2,49+2
6993,Bruno Moreira,31,185,79,Portugal,68,Right,3,3,Medium/Low,ST,61.0,67.0,53.0,64.0,34.0,74.0,,44,70,72,65,68,64,40,40,46,66,60,61,58,63,56,70,69,75,75,56,72,24,69,53,70,70,35,29,26,67+2,67+2,67+2,61+2,64+2,64+2,64+2,61+2,62+2,62+2,62+2,61+2,57+2,57+2,57+2,61+2,48+2,49+2,49+2,49+2,48+2,46+2,47+2,47+2,47+2,46+2
6995,L. Candellone,21,186,80,Italy,68,Right,4,3,High/Low,RS,67.0,67.0,59.0,62.0,30.0,74.0,,60,65,69,62,63,64,64,55,55,63,65,68,52,64,53,74,53,86,82,65,45,27,70,55,69,57,18,29,32,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,62+2,62+2,62+2,64+2,59+2,59+2,59+2,64+2,51+2,48+2,48+2,48+2,51+2,49+2,44+2,44+2,44+2,49+2
6998,A. Grbic,22,188,82,Austria,68,Right,4,2,High/Medium,ST,73.0,70.0,53.0,64.0,23.0,68.0,,52,70,66,56,65,64,58,67,42,67,70,75,61,58,63,73,55,68,75,68,52,17,64,52,71,48,18,21,17,67+2,67+2,67+2,63+2,64+2,64+2,64+2,63+2,61+2,61+2,61+2,61+2,54+2,54+2,54+2,61+2,45+2,41+2,41+2,41+2,45+2,42+2,39+2,39+2,39+2,42+2
6999,B. Girth,27,181,82,Germany,68,Right,3,3,Medium/Low,ST,73.0,66.0,45.0,64.0,24.0,59.0,,34,71,69,57,66,61,42,26,34,64,74,72,76,66,70,63,78,53,72,56,27,19,73,49,64,58,18,19,17,67+2,67+2,67+2,62+2,64+2,64+2,64+2,62+2,61+2,61+2,61+2,59+2,52+2,52+2,52+2,59+2,42+2,39+2,39+2,39+2,42+2,40+2,38+2,38+2,38+2,40+2
7002,S. Morison,35,188,85,Wales,68,Right,3,3,Medium/High,RS,49.0,66.0,56.0,62.0,44.0,79.0,"Long Passer (CPU AI Only), Giant Throw-in",47,66,73,58,67,63,45,56,54,67,47,50,53,70,40,72,84,66,85,59,78,48,68,68,67,63,55,30,20,66+2,66+2,66+2,60+2,64+2,64+2,64+2,60+2,62+2,62+2,62+2,60+2,60+2,60+2,60+2,60+2,50+2,55+2,55+2,55+2,50+2,48+2,54+2,54+2,54+2,48+2
