,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
13058,A. Smith,26,188,70,England,63,Right,2,1,Medium/Medium,GK,,,,,,,,14,12,19,24,12,16,18,19,22,23,24,20,38,58,32,46,44,29,25,17,14,16,11,32,23,44,15,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13068,J. Coppens,28,190,80,Belgium,63,Left,3,1,Medium/Medium,GK,,,,,,,,10,11,11,25,20,17,16,11,21,24,43,42,38,57,47,43,63,33,62,17,24,15,9,29,36,25,12,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13072,Lee Bum Soo,28,190,84,Korea Republic,63,Right,3,1,Medium/Medium,GK,,,,,,,Swerve Pass,12,9,10,35,13,11,9,9,34,13,63,57,44,58,43,44,44,23,64,13,13,17,14,67,24,61,16,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13074,J. Muñoz,28,181,82,Chile,63,Right,2,1,Medium/Medium,GK,,,,,,,,15,16,17,21,12,13,20,18,19,24,47,42,51,51,59,45,50,33,63,12,23,25,8,52,23,54,14,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13077,B. Roche,37,193,90,Republic of Ireland,63,Right,3,1,Medium/Medium,GK,,,,,,,"Avoids Using Weaker Foot, Flair, Giant Throw-in",11,11,26,33,14,10,13,13,27,28,21,24,35,49,53,47,56,19,74,12,33,11,10,55,13,48,12,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13083,I. Austbø,34,190,85,Norway,63,Right,2,1,Medium/Medium,GK,,,,,,,Flair,22,13,15,36,14,22,13,19,36,18,21,31,50,66,47,47,70,31,84,13,42,16,7,56,18,49,10,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,
13084,G. Rogers,37,188,87,Republic of Ireland,63,Right,2,1,Medium/Medium,GK,,,,,,,Swerve Pass,13,19,14,36,12,14,14,12,23,10,29,26,41,54,51,44,56,26,56,11,34,17,13,52,19,58,16,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13085,B. Clarke,33,185,81,Republic of Ireland,63,Right,3,1,Medium/Medium,GK,,,,,,,Swerve Pass,14,14,13,23,15,14,15,15,22,23,48,48,50,53,55,46,55,30,51,12,43,20,15,57,12,47,18,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
13086,C. Logan,33,188,89,Republic of Ireland,63,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,15,15,11,27,11,17,18,15,40,22,27,30,46,62,60,46,60,35,78,15,30,11,11,43,26,51,28,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13088,G. Moss,36,187,90,New Zealand,63,Right,3,1,Medium/Medium,GK,,,,,,,Flair,14,11,19,24,17,22,14,14,23,12,36,43,42,67,50,46,70,28,69,11,26,21,10,30,15,58,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13089,L. Reddy,37,189,90,Australia,63,Right,2,1,Medium/Medium,GK,,,,,,,Diver,10,10,10,17,10,10,13,12,18,19,48,48,45,63,47,44,45,39,69,10,44,18,8,35,21,62,13,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13090,R. O'Donnell,30,188,85,England,63,Left,3,1,Medium/Medium,GK,,,,,,,Flair,23,19,11,26,12,14,11,11,34,33,54,50,56,68,51,47,62,32,73,11,29,16,12,48,14,47,10,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13096,M. Scholz,31,196,94,Germany,63,Right,2,1,Medium/Medium,GK,,,,,,,,13,8,11,24,12,12,11,14,30,21,28,34,29,55,48,44,62,35,80,10,30,22,6,9,24,29,9,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13097,J. Escobar,31,190,79,Colombia,63,Right,3,1,Medium/Medium,GK,,,,,,,,19,11,16,22,12,15,17,15,20,21,40,43,32,62,49,44,56,34,65,20,24,21,13,28,23,40,12,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13884,V. Myhra,22,194,94,Norway,62,Right,3,1,Medium/Medium,GK,,,,,,,,21,14,15,29,17,17,20,13,21,22,48,40,30,54,51,43,51,33,65,20,26,25,17,42,24,42,15,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13885,J. Talbot,22,183,80,Republic of Ireland,62,Left,2,1,Medium/Medium,GK,,,,,,,,17,13,16,31,16,20,21,13,25,24,44,41,32,62,58,44,52,24,64,16,23,23,12,57,28,31,14,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,
13887,T. Krapikas,20,195,85,Lithuania,62,Right,2,1,Medium/Medium,GK,,,,,,,,12,8,11,18,9,11,11,14,18,17,27,22,52,58,27,44,45,24,59,9,26,8,6,30,15,41,8,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13895,T. King,24,192,80,England,62,Right,3,1,Medium/Medium,GK,,,,,,,,9,6,18,31,18,8,9,6,26,25,40,44,39,51,57,42,52,32,53,17,23,13,12,31,26,42,15,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,
13899,O. Vâlceanu,22,187,77,Romania,62,Right,2,1,Medium/Medium,GK,,,,,,,,11,6,13,23,5,9,13,13,17,17,19,33,39,48,45,44,56,19,37,8,27,14,7,30,10,38,5,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13907,M. Reule,25,188,84,Germany,62,Right,3,1,Medium/Medium,GK,,,,,,,,18,15,15,27,18,14,19,15,21,22,34,35,33,63,22,41,42,21,61,14,17,24,13,50,29,58,10,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,
13909,E. Verstappen,25,196,88,Netherlands,62,Right,2,1,Medium/Medium,GK,,,,,,,,16,12,17,24,19,15,17,10,25,22,34,41,28,59,27,46,62,35,69,15,35,22,16,38,20,27,15,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13912,L. Watkowiak,23,197,103,Germany,62,Right,3,1,Medium/Medium,GK,,,,,,,,13,7,13,19,5,10,11,12,25,18,20,23,18,54,19,43,27,26,83,8,32,6,6,32,15,21,7,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13915,L. Roberts,24,193,82,England,62,Left,2,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",16,18,15,33,12,17,20,15,29,27,45,48,44,57,31,43,65,30,63,16,25,22,12,49,21,54,20,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,
13919,Y. Takaoka,23,181,72,Japan,62,Right,2,1,Medium/Medium,GK,,,,,,,,13,9,14,25,7,11,14,13,22,15,21,26,33,61,41,42,51,18,61,6,21,14,6,32,17,21,17,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13924,K. Forenc,26,191,91,Poland,62,Left,2,1,Medium/Medium,GK,,,,,,,,12,13,14,23,14,15,14,14,23,18,39,46,51,45,46,48,63,35,75,12,21,13,15,18,23,51,13,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13932,G. Woods,29,185,78,England,62,Right,2,1,Medium/Medium,GK,,,,,,,,21,12,11,22,11,13,11,24,23,22,52,49,64,57,64,45,70,43,60,12,24,23,16,34,20,43,16,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13936,J. Jakubov,30,190,93,Czech Republic,62,Right,3,1,Medium/Medium,GK,,,,,,,,17,13,16,16,21,9,16,20,25,15,54,43,49,51,32,49,32,32,29,16,29,20,13,37,19,40,25,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13941,A. Collin,34,191,78,England,62,Right,2,1,Medium/Medium,GK,,,,,,,Swerve Pass,21,15,23,26,19,14,15,23,37,19,33,29,43,61,48,42,54,27,63,19,33,18,10,44,22,61,20,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,
13942,L. Price,34,191,85,Wales,62,Right,2,1,Medium/Medium,GK,,,,,,,,13,16,15,25,15,12,15,14,13,21,35,39,54,62,53,43,70,44,73,20,35,15,10,33,26,55,17,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,
13944,L. McCormick,35,183,88,England,62,Right,4,1,Medium/Medium,GK,,,,,,,Giant Throw-in,11,11,14,27,11,18,14,18,32,25,33,42,46,79,50,47,69,28,63,19,25,22,11,52,11,67,18,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13946,D. Brill,33,188,78,England,62,Right,3,1,Medium/Medium,GK,,,,,,,Power Free-Kick,18,14,11,27,19,14,11,12,34,20,29,39,59,63,54,44,68,21,43,12,22,26,16,52,11,46,10,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13947,M. McNulty,38,188,79,Republic of Ireland,62,Right,2,1,Medium/Medium,GK,,,,,,,"Diver, Avoids Using Weaker Foot, Giant Throw-in",16,12,12,36,14,12,19,12,23,23,34,34,48,58,42,41,43,31,49,15,37,16,12,35,22,50,10,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13948,S. Flinders,33,193,87,England,62,Right,2,1,Medium/Medium,GK,,,,,,,,13,16,14,27,14,11,16,11,32,18,39,29,42,60,45,44,65,36,68,16,28,15,11,48,23,54,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
13950,C. Neal,33,186,86,England,62,Right,2,1,Medium/Medium,GK,,,,,,,Acrobatic Clearance,15,13,11,39,13,15,14,11,41,34,55,58,59,61,54,44,69,30,70,15,39,26,11,35,29,59,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
13951,A. Stachowiak,32,190,80,Poland,62,Right,3,1,Medium/Medium,GK,,,,,,,Flair,14,15,15,16,14,14,12,14,17,13,46,41,61,45,52,47,51,38,51,14,35,23,15,38,18,43,29,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
13960,Jung San,30,191,84,Korea Republic,62,Right,3,1,Medium/Medium,GK,,,,,,,,11,12,11,36,11,14,10,14,32,19,48,40,42,58,52,44,43,30,59,10,36,21,11,28,25,56,15,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13966,P. Farman,29,186,81,England,62,Right,3,1,Medium/Medium,GK,,,,,,,"Flair, Second Wind",13,19,20,30,18,8,9,7,21,18,43,42,30,62,60,47,57,37,58,9,22,17,15,50,26,43,16,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,
13967,T. Mikkelsen,35,190,83,Denmark,62,Right,3,1,Medium/Medium,GK,,,,,,,,11,14,12,43,20,20,15,16,47,25,41,47,32,55,40,49,58,27,71,12,22,25,14,56,30,41,12,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,
13969,Sui Weijie,36,188,88,China PR,62,Right,3,1,Medium/Medium,GK,,,,,,,,14,14,17,40,15,15,12,13,38,17,32,58,62,63,57,48,57,28,62,14,35,19,17,57,12,62,23,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,
13972,Limones,32,192,78,Spain,62,Right,2,1,Medium/Medium,GK,,,,,,,Avoids Using Weaker Foot,13,6,14,43,12,10,11,10,41,24,33,32,27,43,27,41,41,34,63,25,28,9,6,34,16,38,21,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
13975,M. Ko?ba,27,186,76,Poland,62,Right,2,1,Medium/Medium,GK,,,,,,,,12,7,12,16,8,7,11,13,21,17,41,39,39,60,32,41,54,18,50,5,25,12,7,40,11,24,6,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
14561,O. Hedvall,20,195,84,Denmark,61,Left,3,1,Medium/Medium,GK,,,,,,,,14,13,19,26,15,13,14,14,26,19,25,27,37,51,44,46,52,29,54,13,25,16,7,56,14,43,20,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
14563,N. Trott,20,184,70,England,61,Left,3,1,Medium/Medium,GK,,,,,,,,12,8,12,25,7,22,13,11,19,30,40,33,38,44,42,48,61,22,38,7,25,10,14,37,12,44,15,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
14565,Robert Sanchez,21,197,85,Spain,61,Right,3,1,Medium/Medium,GK,,,,,,,,12,14,15,30,15,13,12,14,21,22,45,41,31,54,35,47,52,21,66,16,27,8,7,29,15,48,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,
14578,L. Weinkauf,22,196,90,Germany,61,Right,2,1,Medium/Medium,GK,,,,,,,,11,9,10,23,10,8,9,10,16,14,20,18,24,51,30,46,49,26,58,6,22,14,6,26,18,33,15,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
14582,R. Watson,23,190,85,England,61,Right,2,1,Medium/Medium,GK,,,,,,,,18,14,16,28,16,15,21,13,26,19,40,48,55,63,58,42,54,33,54,13,40,24,15,32,26,39,12,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,
14593,D. Evtimov,25,190,83,Bulgaria,61,Left,3,1,Medium/Medium,GK,,,,,,,,16,15,20,35,17,16,15,17,32,26,39,36,55,54,44,44,62,33,52,19,24,19,10,31,18,44,29,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,
14597,R. Laidlaw,26,201,85,Scotland,61,Right,2,1,Medium/Medium,GK,,,,,,,,11,6,10,27,8,14,10,13,23,18,29,20,21,55,23,42,31,19,69,9,24,6,8,35,17,41,19,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,
14604,H. Nilsson,28,190,93,Sweden,61,Right,2,1,Medium/Medium,GK,,,,,,,,19,12,16,26,12,15,16,19,23,22,52,48,46,62,49,44,69,32,81,16,40,23,15,31,20,31,12,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
14605,H. Sandvik,29,183,75,Norway,61,Right,3,1,Medium/Medium,GK,,,,,,,,21,15,17,24,20,22,20,21,29,28,34,46,41,61,57,47,53,43,56,20,21,22,8,32,20,42,8,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,
14613,H. Ramírez,35,186,82,Argentina,61,Right,3,1,Medium/Medium,GK,,,,,,,,23,12,16,23,19,15,20,20,23,15,14,11,18,49,21,49,35,19,51,18,22,10,13,31,24,31,10,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,
14616,Zhang Lu,31,192,85,China PR,61,Right,1,1,Medium/Medium,GK,,,,,,,,15,12,17,13,12,17,12,15,34,22,62,45,56,60,23,53,56,37,65,11,32,13,13,45,19,63,20,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,
14621,Zhang Lie,37,190,85,China PR,61,Right,3,1,Medium/Medium,GK,,,,,,,,20,16,19,21,16,17,20,14,21,24,36,35,36,58,45,46,32,38,45,11,25,17,15,54,22,58,20,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,
15250,P. Sokó?,19,193,84,Poland,60,Right,3,1,Medium/Medium,GK,,,,,,,,13,7,12,29,9,11,11,14,17,14,28,20,38,38,23,44,38,23,63,9,19,13,6,37,19,42,11,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
15275,K. O'Hara,23,191,78,Republic of Ireland,60,Right,2,1,Medium/Medium,GK,,,,,,,,12,14,15,26,13,16,13,11,29,19,49,41,50,55,57,41,61,41,51,11,25,25,13,36,13,44,15,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,
15294,Zou Dehai,26,187,79,China PR,60,Right,1,1,Medium/Medium,GK,,,,,,,,18,16,19,30,14,14,13,11,23,24,49,42,30,55,53,41,56,33,64,14,21,20,17,15,21,23,25,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,
15304,D. Cornell,28,188,79,Wales,60,Right,3,1,Medium/Medium,GK,,,,,,,,16,13,11,29,14,11,16,11,30,23,38,34,47,51,50,47,58,18,64,12,32,17,12,31,21,49,9,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,
15811,J. Faye Lund,20,185,80,Norway,59,Right,2,1,Medium/Medium,GK,,,,,,,,16,15,17,24,19,15,16,14,25,23,40,47,30,47,55,44,58,43,65,14,24,20,11,41,21,24,8,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,
15824,O. Evans,22,188,73,Wales,59,Right,3,1,Medium/Medium,GK,,,,,,,,18,11,11,27,11,16,18,14,28,22,39,40,40,41,35,44,50,17,30,10,15,6,4,25,30,22,9,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,
15836,R. Stewart,24,188,71,Scotland,59,Right,2,1,Medium/Medium,GK,,,,,,,,16,15,20,29,17,14,19,16,23,23,41,47,54,49,56,44,55,20,62,19,42,22,14,32,25,35,16,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,
15852,B. McDriscoll,26,193,85,England,59,Right,3,1,Medium/Medium,GK,,,,,,,,14,6,14,23,6,6,13,14,23,11,20,17,33,58,22,44,36,25,58,5,22,12,8,24,10,39,7,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
15854,Kwon Tae Ahn,27,190,86,Korea Republic,59,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,13,9,12,24,14,12,13,11,23,22,53,59,55,54,51,45,43,23,67,14,15,13,12,14,12,57,17,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
15856,Du Jia,26,186,75,China PR,59,Right,3,1,Medium/Medium,GK,,,,,,,Second Wind,12,14,11,35,15,19,19,20,32,18,45,55,30,67,53,39,61,35,58,18,41,10,10,59,10,57,16,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
15867,P. Cherrie,35,188,76,Scotland,59,Right,3,1,Medium/Medium,GK,,,,,,,,14,13,17,15,14,15,18,13,16,15,23,21,37,62,52,44,54,26,57,17,38,16,14,49,16,46,16,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,
15871,Y. Nishibe,38,187,79,Japan,59,Right,2,1,Medium/Medium,GK,,,,,,,Power Free-Kick,14,8,11,29,6,13,10,11,15,13,24,22,25,42,32,46,51,18,49,5,17,8,8,58,10,67,18,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
16297,D. Mitov,22,188,76,Bulgaria,58,Right,3,1,Medium/Medium,GK,,,,,,,,14,12,17,30,12,15,22,19,32,24,61,60,55,52,55,42,63,29,56,18,26,23,16,27,33,40,16,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,
16303,E. McGinty,19,188,78,Republic of Ireland,58,Left,2,1,Medium/Medium,GK,,,,,,,,15,10,9,25,8,19,13,9,25,25,50,50,28,49,43,41,63,29,41,9,24,14,9,54,21,32,13,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,
16304,L. Ward,22,195,81,England,58,Right,2,1,Medium/Medium,GK,,,,,,,,16,15,16,33,15,19,16,17,24,27,46,44,39,55,45,42,58,37,51,19,36,23,14,33,23,28,14,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,
16350,Zhang Chong,31,190,81,China PR,58,Right,1,1,Medium/Medium,GK,,,,,,,,8,10,20,7,16,16,18,21,9,22,55,54,58,58,35,49,41,28,26,19,13,12,16,11,16,56,13,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,
16354,Dong Chunyu,28,187,81,China PR,58,Left,3,1,Medium/Medium,GK,,,,,,,,19,11,13,30,11,13,17,18,18,23,32,39,33,50,55,45,40,40,20,16,25,16,20,50,21,22,26,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
16659,W. Jääskeläinen,20,183,73,Finland,57,Right,2,1,Medium/Medium,GK,,,,,,,Second Wind,14,13,14,25,13,13,12,14,24,21,35,38,41,50,44,41,58,29,49,14,18,12,6,28,20,40,10,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
17031,C. Kearns,21,188,76,Republic of Ireland,56,Right,1,1,Medium/Medium,GK,,,,,,,,10,9,10,39,6,7,13,13,36,25,30,31,33,49,34,44,48,36,51,5,25,7,6,50,18,52,6,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,
17044,A. Palmer,22,191,72,England,56,Right,3,1,Medium/Medium,GK,,,,,,,,14,14,12,30,16,21,15,17,22,25,26,37,34,49,34,45,42,27,43,14,20,9,7,18,27,31,10,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,
17046,Bao Yaxiong,22,192,81,China PR,56,Right,1,1,Medium/Medium,GK,,,,,,,Second Wind,11,7,8,22,9,9,7,8,23,12,17,25,38,56,29,41,50,25,57,10,20,10,5,36,15,34,18,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,
17076,Shen Jun,32,186,88,China PR,56,Right,1,1,Medium/Medium,GK,,,,,,,,11,14,15,26,16,11,20,17,21,16,40,47,30,52,48,42,55,32,72,12,19,23,14,16,24,22,23,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,
17346,M. McGinley,29,185,86,Republic of Ireland,55,Right,2,1,Medium/Medium,GK,,,,,,,,13,15,11,15,12,12,19,15,13,24,40,42,54,47,49,39,50,31,61,14,34,11,13,10,13,47,12,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,
17349,Guo Wei,29,190,77,China PR,55,Right,2,1,Medium/Medium,GK,,,,,,,,10,8,10,15,5,10,13,10,21,14,19,27,39,30,26,39,35,26,58,6,28,10,8,23,17,31,9,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
17552,M. Alexander,17,185,67,England,54,Right,2,1,Medium/Medium,GK,,,,,,,,10,8,12,20,9,9,12,14,35,15,29,27,36,46,55,37,64,30,64,9,35,12,6,34,16,38,5,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,
18156,M. Connor,22,192,82,Republic of Ireland,50,Right,1,1,Medium/Medium,GK,,,,,,,,13,11,11,21,12,12,13,14,17,15,30,16,37,41,60,40,57,28,51,12,17,12,12,32,16,36,11,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,
