,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
13345,D. Mandroiu,20,178,73,Republic of Ireland,62,Right,3,2,Medium/Medium,CAM,65.0,59.0,61.0,62.0,51.0,64.0,,60,57,52,62,56,62,63,65,59,59,68,62,68,54,66,62,62,70,63,62,60,45,58,62,64,60,52,53,52,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,57+2,56+2,56+2,56+2,57+2,56+2,54+2,54+2,54+2,56+2
13391,O. Hor?ia,18,172,69,Romania,62,Left,3,3,Medium/Medium,CAM,67.0,56.0,57.0,64.0,35.0,53.0,,42,58,36,65,40,62,46,56,57,64,64,69,80,45,70,60,63,68,49,53,42,25,59,62,43,52,31,42,49,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,57+2,57+2,57+2,59+2,50+2,48+2,48+2,48+2,50+2,48+2,42+2,42+2,42+2,48+2
13443,A. Buziuc,25,174,75,Romania,62,Left,3,2,High/Medium,LAM,61.0,61.0,40.0,59.0,19.0,62.0,,26,64,60,48,49,57,39,29,34,62,60,61,59,55,59,65,75,57,71,51,44,18,64,45,66,58,14,10,18,60+2,60+2,60+2,54+2,58+2,58+2,58+2,54+2,54+2,54+2,54+2,52+2,47+2,47+2,47+2,52+2,37+2,36+2,36+2,36+2,37+2,35+2,35+2,35+2,35+2,35+2
13444,J. Zirkzee,18,193,84,Netherlands,62,Right,3,3,Medium/Medium,CAM,73.0,55.0,42.0,64.0,18.0,65.0,,35,58,67,39,40,67,65,61,30,62,76,70,64,56,58,62,66,68,76,48,33,14,58,51,40,42,10,14,16,60+2,60+2,60+2,57+2,58+2,58+2,58+2,57+2,55+2,55+2,55+2,55+2,47+2,47+2,47+2,55+2,39+2,34+2,34+2,34+2,39+2,37+2,34+2,34+2,34+2,37+2
13449,J. Labadie,28,188,89,England,62,Right,3,2,High/High,CAM,66.0,52.0,61.0,59.0,59.0,83.0,"Injury Prone, Argues with Officials",58,44,53,64,48,60,51,54,63,60,65,67,59,58,39,68,47,82,86,57,85,53,53,59,49,58,63,63,51,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,60+2,61+2,63+2,63+2,63+2,61+2,60+2,62+2,62+2,62+2,60+2
13452,J. Hildebrandt,22,184,77,Germany,62,Right,3,2,Medium/Medium,CAM,70.0,51.0,56.0,63.0,59.0,67.0,,34,52,58,62,39,61,65,64,58,63,67,72,67,61,68,60,77,73,69,45,54,58,44,61,39,54,60,59,57,57+2,57+2,57+2,57+2,58+2,58+2,58+2,57+2,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,59+2,60+2,60+2,60+2,59+2,59+2,60+2,60+2,60+2,59+2
14084,R. Charles-Cook,22,175,69,England,61,Right,2,3,High/High,CAM,83.0,51.0,56.0,64.0,53.0,66.0,,57,48,42,61,46,62,51,48,53,60,84,82,82,60,82,57,71,90,58,47,57,62,60,52,60,62,50,56,49,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,59+2,59+2,59+2,62+2,59+2,59+2,59+2,62+2,63+2,59+2,59+2,59+2,63+2,61+2,55+2,55+2,55+2,61+2
14101,C. Gallagher,19,182,74,England,61,Right,2,2,Medium/Medium,CAM,63.0,49.0,56.0,63.0,50.0,60.0,,42,52,47,63,33,63,50,53,58,65,64,62,59,62,68,49,57,66,60,44,52,50,59,58,54,43,52,52,43,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,59+2,55+2,56+2,56+2,56+2,55+2,54+2,53+2,53+2,53+2,54+2
14214,P. Nsiah,24,186,75,France,61,Right,3,2,Medium/Medium,RAM,78.0,58.0,38.0,59.0,23.0,61.0,,32,63,62,39,48,61,44,32,28,56,77,78,62,49,69,60,56,57,73,46,39,19,58,49,58,47,22,16,12,59+2,59+2,59+2,55+2,57+2,57+2,57+2,55+2,53+2,53+2,53+2,53+2,44+2,44+2,44+2,53+2,38+2,34+2,34+2,34+2,38+2,37+2,35+2,35+2,35+2,37+2
14296,G. Weissbeck,22,177,70,France,61,Right,2,3,Medium/Medium,CAM,62.0,49.0,62.0,62.0,38.0,48.0,,51,50,44,69,44,61,51,58,67,66,59,64,64,43,71,54,60,49,48,42,46,25,48,63,46,61,32,46,47,52+2,52+2,52+2,57+2,56+2,56+2,56+2,57+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,58+2,49+2,49+2,49+2,49+2,49+2,47+2,43+2,43+2,43+2,47+2
14743,J. Pritchard,22,174,66,England,60,Right,3,2,Medium/Medium,CAM,66.0,53.0,59.0,62.0,53.0,53.0,,49,50,48,65,52,62,60,50,61,60,68,65,65,56,69,61,54,65,56,50,32,51,53,58,56,52,55,55,50,56+2,56+2,56+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,57+2,56+2,52+2,52+2,52+2,56+2
14758,E. Embleton,20,173,64,England,60,Right,5,2,Medium/Medium,CAM,61.0,54.0,59.0,61.0,52.0,54.0,,52,49,49,62,48,60,55,60,59,61,65,58,63,58,68,62,63,58,53,57,47,49,55,63,51,47,53,53,52,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,58+2,58+2,58+2,58+2,58+2,55+2,55+2,55+2,55+2,55+2,55+2,52+2,52+2,52+2,55+2
14765,A. Al Shahrani,24,173,70,Saudi Arabia,60,Right,3,3,Medium/Medium,CAM,69.0,51.0,57.0,62.0,32.0,50.0,,55,57,39,60,38,63,48,54,57,62,69,69,58,55,76,49,57,53,50,43,46,28,54,58,53,52,30,33,34,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,58+2,58+2,58+2,59+2,54+2,54+2,54+2,59+2,48+2,46+2,46+2,46+2,48+2,46+2,40+2,40+2,40+2,46+2
14771,Lee Soo Bin,19,180,65,Korea Republic,60,Right,3,2,Medium/Medium,CAM,57.0,45.0,55.0,65.0,45.0,43.0,,33,47,48,66,33,66,31,37,60,67,62,53,56,60,71,42,58,38,40,45,53,52,55,64,37,43,40,45,47,53+2,53+2,53+2,57+2,58+2,58+2,58+2,57+2,60+2,60+2,60+2,57+2,59+2,59+2,59+2,57+2,50+2,53+2,53+2,53+2,50+2,49+2,49+2,49+2,49+2,49+2
14840,J. Brophy,24,180,72,England,60,Left,3,3,High/High,CAM,77.0,48.0,55.0,62.0,54.0,61.0,,59,48,42,54,40,62,52,49,52,57,80,75,80,51,67,47,61,72,58,50,53,54,60,56,40,54,55,56,55,54+2,54+2,54+2,59+2,57+2,57+2,57+2,59+2,57+2,57+2,57+2,60+2,56+2,56+2,56+2,60+2,59+2,55+2,55+2,55+2,59+2,58+2,54+2,54+2,54+2,58+2
15350,T. Holland,22,171,72,Republic of Ireland,59,Right,3,3,Medium/Medium,CAM,63.0,54.0,60.0,63.0,44.0,47.0,,52,52,48,64,51,63,54,57,64,64,61,64,59,55,79,65,57,43,49,49,45,29,53,61,55,66,43,50,55,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,58+2,51+2,51+2,51+2,51+2,51+2,51+2,48+2,48+2,48+2,51+2
15486,E. Osadebe,22,188,71,Republic of Ireland,59,Right,3,2,Medium/Medium,CAM,85.0,45.0,55.0,62.0,51.0,78.0,Injury Free,49,41,49,60,39,60,55,37,56,57,84,86,79,51,90,54,60,92,76,44,69,53,53,58,39,57,52,53,44,55+2,55+2,55+2,58+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,60+2,57+2,57+2,57+2,60+2,59+2,58+2,58+2,58+2,59+2,58+2,56+2,56+2,56+2,58+2
15898,Cao Yongjing,22,180,73,China PR,58,Right,3,3,Medium/Medium,CAM,75.0,52.0,52.0,60.0,45.0,68.0,,46,52,49,53,46,59,68,65,50,56,71,78,73,65,62,51,60,81,68,52,54,55,58,52,58,50,26,52,53,57+2,57+2,57+2,58+2,57+2,57+2,57+2,58+2,57+2,57+2,57+2,58+2,56+2,56+2,56+2,58+2,56+2,53+2,53+2,53+2,56+2,56+2,51+2,51+2,51+2,56+2
16428,M. Warburton,27,176,71,England,57,Right,4,3,High/Medium,CAM,70.0,52.0,51.0,56.0,35.0,52.0,Argues with Officials,46,55,32,55,49,55,48,56,44,52,73,68,71,58,66,48,56,60,51,50,44,40,60,54,50,54,34,35,32,53+2,53+2,53+2,56+2,55+2,55+2,55+2,56+2,55+2,55+2,55+2,55+2,51+2,51+2,51+2,55+2,48+2,45+2,45+2,45+2,48+2,46+2,41+2,41+2,41+2,46+2
16789,Chen Kerui,23,183,73,China PR,56,Right,3,2,Medium/Medium,CAM,65.0,49.0,52.0,57.0,35.0,51.0,,47,52,41,56,42,56,44,47,53,58,62,68,58,54,54,47,54,63,48,49,41,32,49,54,41,47,36,34,35,51+2,51+2,51+2,55+2,54+2,54+2,54+2,55+2,55+2,55+2,55+2,55+2,52+2,52+2,52+2,55+2,48+2,46+2,46+2,46+2,48+2,46+2,41+2,41+2,41+2,46+2
16849,B. Moreno,19,175,65,Colombia,56,Right,3,3,Medium/Medium,CAM,64.0,46.0,53.0,62.0,32.0,39.0,,48,48,36,59,35,67,39,39,51,55,59,68,58,48,78,48,56,44,34,44,42,29,40,54,45,50,31,32,36,48+2,48+2,48+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,50+2,50+2,50+2,54+2,45+2,42+2,42+2,42+2,45+2,43+2,37+2,37+2,37+2,43+2
16913,J. Nieva,20,178,71,Colombia,56,Right,3,2,Medium/Medium,RAM,57.0,37.0,49.0,53.0,51.0,63.0,,33,28,41,59,32,46,40,37,56,59,56,58,60,46,70,50,65,60,65,40,60,48,52,48,38,41,56,52,49,46+2,46+2,46+2,48+2,49+2,49+2,49+2,48+2,50+2,50+2,50+2,49+2,52+2,52+2,52+2,49+2,51+2,54+2,54+2,54+2,51+2,51+2,53+2,53+2,53+2,51+2
17125,R. O'Farrell,18,185,78,Republic of Ireland,55,Right,3,3,High/Medium,CAM,61.0,50.0,51.0,52.0,47.0,61.0,,43,49,53,56,37,51,46,37,54,54,67,56,56,48,54,58,62,60,66,50,50,41,53,54,40,55,46,50,49,53+2,53+2,53+2,52+2,53+2,53+2,53+2,52+2,53+2,53+2,53+2,53+2,52+2,52+2,52+2,53+2,50+2,51+2,51+2,51+2,50+2,50+2,50+2,50+2,50+2,50+2
17624,R. Darcy,18,175,70,England,53,Right,3,2,High/High,CAM,62.0,47.0,44.0,54.0,20.0,48.0,,34,47,47,51,33,51,34,30,42,55,62,62,65,52,57,48,62,67,45,48,29,17,48,51,60,48,12,20,21,49+2,49+2,49+2,51+2,51+2,51+2,51+2,51+2,51+2,51+2,51+2,51+2,47+2,47+2,47+2,51+2,39+2,36+2,36+2,36+2,39+2,37+2,31+2,31+2,31+2,37+2
